thisN,thisTrialN,thisRepN,blockN,run,condition,trial_key,stim_file_pos,stim_pos,noise_pos,marker_init,shape,shape_order,div_pos,target_pos,subj_C0F1_val,subj_C1F0_val,target_file,img1_file,img2_file,block_start_resp.keys,block_start_resp.rt,block_start_resp.duration,marker.response,marker.rt,slider_resp.keys,slider_resp.rt,slider_resp.duration,submit_resp.keys,submit_resp.rt,submit_resp.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,block_start.started,block_start_text.started,block_start_resp.started,block_start.stopped,blocks.block_start_resp.keys,blocks.block_start_resp.rt,blocks.block_start_resp.duration,baseline.started,ISI1.started,baseline.stopped,stim.started,target_stim.started,target_stim.stopped,stim.stopped,delay.started,ISI2.started,delay.stopped,task.started,img1.started,img2.started,divider_line.started,slider_line.started,marker.started,slider_resp.started,submit_resp.started,task.stopped,positions,trials.marker.response,trials.marker.rt,trials.slider_resp.keys,trials.slider_resp.rt,trials.slider_resp.duration,trials.submit_resp.keys,trials.submit_resp.rt,trials.submit_resp.duration,anticipation.started,anticipation_text.started,anticipation_text.stopped,anticipation.stopped,feedback.started,no_resp_text.started,three_coin.started,no_resp_text.stopped,three_coin.stopped,feedback.stopped,valence,correct,outcome,one_cross.started,one_cross.stopped,one_coin.started,one_coin.stopped,three_cross.started,three_cross.stopped,block_end.started,block_end_text.started,block_end_resp.started,block_end.stopped,block_outcome,block_bonus,blocks.block_end_resp.keys,blocks.block_end_resp.rt,blocks.block_end_resp.duration,img1.stopped,img2.stopped,divider_line.stopped,slider_line.stopped,marker.stopped,slider_resp.stopped,submit_resp.stopped,subj,difficulty,sess_type,date,expName,psychopyVersion,frameRate,expStart,
19,19,0,4,2,baseline,152,3.3,0.26,1.0,-0.132,flat,curv_flat,0.0,0.26,rew,pen,input_data/stims/Shape_3.30_1.00.png,input_data/stims/Shape_0.00_2.00.png,input_data/stims/Shape_4.00_2.00.png,up,0.21234690000005685,None,None,None,['right'],[0.9563472999998339],[None],up,1.412343399999827,None,4,0,4,0,0,19,19,32,1098.4965471,,,,,,,,,1098.4802287,0.0002484999999978754,1099.4145441,1099.4146397,1099.4299254,1100.4299321,1100.413415,1100.4135075000002,9.729999987939664e-05,1101.8975529,1101.8986716,1101.9133952,1101.9133952,1101.9133952,1101.9133952,1101.9133952,1101.9133952,1101.9133952,1103.3308651,"[-0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.124, -0.116, -0.108, -0.1, -0.092, -0.084, -0.076, -0.068, -0.06, -0.052, -0.044, -0.036, -0.028, -0.02, -0.012, -0.004, 0.004, 0.012, 0.02, 0.028, 0.036, 0.044, 0.052, 0.06, 0.068, 0.076, 0.084, 0.092]",None,None,['right'],[0.9563472999998339],[None],up,1.412343399999827,None,1103.331013,1103.3466777,1103.5966654000001,1103.5801378,1103.5801827,1103.5966654000001,,1104.596727,,1104.5802685,pen,1,1,,,1103.5966654000001,1104.596727,,,,,,,,,,,,,,,,,,,202511,patients,B,2025-07-17_14h32.12.588,asymmetry_final,2024.2.4,60,2025-07-17 14h32.38.569890 -0600,
20,20,0,4,2,baseline,120,0.1,-0.38,3.0,-0.092,curv,curv_flat,0.0,-0.38,pen,rew,input_data/stims/Shape_0.10_3.00.png,input_data/stims/Shape_0.00_2.00.png,input_data/stims/Shape_4.00_2.00.png,up,0.21234690000005685,None,None,None,['left'],[1.0161243999998533],[None],up,1.2801035999998476,None,4,0,4,0,0,20,20,0,1104.596727,,,,,,,,,1104.5805231,0.0002494000000297092,1105.5146152,1105.5146614,1105.5300945000001,1106.5301017000002,1106.5135964,1106.5136928,9.9800000043615e-05,1107.9986497,1107.9996562000001,1108.0136398,1108.0136398,1108.0136398,1108.0136398,1108.0136398,1108.0136398,1108.0136398,1109.2974428,"[-0.092, -0.092, -0.092, -0.092, -0.092, -0.092, -0.092, -0.092, -0.092, -0.092, -0.092, -0.092, -0.092, -0.092, -0.092, -0.092, -0.092, -0.092, -0.092, -0.092, -0.092, -0.092, -0.092, -0.092, -0.092, -0.092, -0.092, -0.092, -0.092, -0.092, -0.092, -0.092, -0.092, -0.092, -0.092, -0.092, -0.092, -0.092, -0.092, -0.092, -0.092, -0.092, -0.092, -0.092, -0.092, -0.092, -0.092, -0.092, -0.092, -0.092, -0.092, -0.092, -0.092, -0.092, -0.092, -0.092, -0.092, -0.092, -0.092, -0.092, -0.092, -0.092, -0.1, -0.108, -0.116, -0.124, -0.132, -0.14, -0.148, -0.156, -0.164, -0.172, -0.18, -0.188, -0.196, -0.204, -0.212, -0.22, -0.22]",None,None,['left'],[1.0161243999998533],[None],up,1.2801035999998476,None,1109.2976066,1109.3135901,1109.5635293,1109.5469536,1109.5469995,1109.5635293,1109.5635293,1110.5635858,1110.5635858,1110.5470091,rew,1,3,,,,,,,,,,,,,,,,,,,,,,,202511,patients,B,2025-07-17_14h32.12.588,asymmetry_final,2024.2.4,60,2025-07-17 14h32.38.569890 -0600,
21,21,0,4,2,baseline,159,3.9,0.38,1.0,0.132,flat,flat_curv,0.0,-0.38,rew,pen,input_data/stims/Shape_3.90_1.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,up,0.21234690000005685,None,None,None,['left'],[1.4074191000001974],[None],up,1.823475000000144,None,4,0,4,0,0,21,21,39,1110.5635858,,,,,,,,,1110.5472739,0.0002615000000787404,1111.4318039,1111.4318764,1111.4469181,1112.446928,1112.4303767000001,1112.4304726,9.909999994306418e-05,1113.8154427,1113.8163981,1113.8303141000001,1113.8303141000001,1113.8303141000001,1113.8303141000001,1113.8303141000001,1113.8303141000001,1113.8303141000001,1115.6643307,"[0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.124, 0.116, 0.108, 0.1, 0.092, 0.084, 0.076, 0.068, 0.06, 0.052, 0.044, 0.036, 0.028, 0.02, 0.012, 0.004, -0.004, -0.012, -0.02, -0.028, -0.036, -0.044, -0.052, -0.06, -0.068, -0.068]",None,None,['left'],[1.4074191000001974],[None],up,1.823475000000144,None,1115.6645201000001,1115.6803818,1115.9303723,1115.9138664,1115.9139121,1115.9303723,,1116.9304105,,1116.9139348,pen,1,1,,,1115.9303723,1116.9304105,,,,,,,,,,,,,,,,,,,202511,patients,B,2025-07-17_14h32.12.588,asymmetry_final,2024.2.4,60,2025-07-17 14h32.38.569890 -0600,
22,22,0,4,2,baseline,143,2.3,0.06,1.0,0.22,flat,flat_curv,0.0,-0.06,rew,pen,input_data/stims/Shape_2.30_1.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,up,0.21234690000005685,None,None,None,"['right', 'left']","[0.580599900000152, 0.996579200000042]","[None, None]",up,1.1966279000000668,None,4,0,4,0,0,22,22,23,1116.9304105,,,,,,,,,1116.914191,0.00025329999994028185,1117.8485728,1117.8486706,1117.8637913,1118.8638235,1118.8472079,1118.8473025,9.80999998319021e-05,1120.2822301,1120.2831928,1120.2971554,1120.2971554,1120.2971554,1120.2971554,1120.2971554,1120.2971554,1120.2971554,1121.4978223,"[0.22, 0.22, 0.22, 0.22, 0.22, 0.22, 0.22, 0.22, 0.22, 0.22, 0.22, 0.22, 0.22, 0.22, 0.22, 0.22, 0.22, 0.22, 0.22, 0.22, 0.22, 0.22, 0.22, 0.22, 0.22, 0.22, 0.22, 0.22, 0.22, 0.22, 0.22, 0.22, 0.22, 0.22, 0.22, 0.22, 0.228, 0.236, 0.244, 0.252, 0.26, 0.268, 0.276, 0.284, 0.292, 0.292, 0.292, 0.292, 0.292, 0.292, 0.292, 0.292, 0.292, 0.292, 0.292, 0.292, 0.292, 0.292, 0.292, 0.292, 0.292, 0.284, 0.276, 0.268, 0.26, 0.252, 0.244, 0.236, 0.228, 0.22, 0.212, 0.204, 0.196, 0.196]",None,None,"['right', 'left']","[0.580599900000152, 0.996579200000042]","[None, None]",up,1.1966279000000668,None,1121.4979814,1121.5138471,1121.7639005,1121.7473105000001,1121.7473553,1121.7639005,,1122.7639296,,1122.7473359,pen,0,-3,,,,,1121.7639005,1122.7639296,,,,,,,,,,,,,,,,,202511,patients,B,2025-07-17_14h32.12.588,asymmetry_final,2024.2.4,60,2025-07-17 14h32.38.569890 -0600,
23,23,0,4,2,baseline,126,0.7,-0.26,3.0,0.28,curv,curv_flat,0.0,-0.26,pen,rew,input_data/stims/Shape_0.70_3.00.png,input_data/stims/Shape_0.00_2.00.png,input_data/stims/Shape_4.00_2.00.png,up,0.21234690000005685,None,None,None,['left'],[0.9849884999998721],[None],up,1.5929570999999214,None,4,0,4,0,0,23,23,6,1122.7639296,,,,,,,,,1122.7475898,0.00025059999984478054,1123.7826420000001,1123.7826941,1123.7973382,1124.7972298,1124.7807308000001,1124.7808269,0.0001019000001178938,1126.1643112000002,1126.1652681,1126.1806762,1126.1806762,1126.1806762,1126.1806762,1126.1806762,1126.1806762,1126.1806762,1127.781353,"[0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.272, 0.264, 0.256, 0.248, 0.24, 0.232, 0.224, 0.216, 0.208, 0.2, 0.192, 0.184, 0.176, 0.168, 0.16, 0.152, 0.144, 0.136, 0.128, 0.12, 0.112, 0.104, 0.096, 0.088, 0.08, 0.072, 0.064, 0.056, 0.048, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04]",None,None,['left'],[0.9849884999998721],[None],up,1.5929570999999214,None,1127.7815121,1127.7973835,1128.0474168,1128.030891,1128.0309364,1128.0474168,,1129.047437,,1129.0308718,rew,0,-1,1128.0474168,1129.047437,,,,,,,,,,,,,,,,,,,,,202511,patients,B,2025-07-17_14h32.12.588,asymmetry_final,2024.2.4,60,2025-07-17 14h32.38.569890 -0600,
24,24,0,4,2,baseline,135,1.5,-0.1,3.0,0.048,curv,flat_curv,0.0,0.1,pen,rew,input_data/stims/Shape_1.50_3.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,up,0.21234690000005685,None,None,None,['left'],[0.6275215999999091],[None],up,0.8595247999999174,None,4,0,4,0,0,24,24,15,1129.047437,,,,,,,,,1129.0311266,0.00025080000000343716,1130.1159573,1130.1160701000001,1130.1307685000002,1131.1307887,1131.1142683,1131.1143649,0.00010019999990618089,1132.4998326,1132.5008747,1132.5141873,1132.5141873,1132.5141873,1132.5141873,1132.5141873,1132.5141873,1132.5141873,1133.3814854,"[0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.04, 0.032, 0.024, 0.016, 0.008, 0.0, -0.008, -0.016, -0.024, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032]",None,None,['left'],[0.6275215999999091],[None],up,0.8595247999999174,None,1133.3816252000001,1133.3975767,1133.6475748,1133.6309668000001,1133.6310129,1133.6475748,,1134.6475885,,1134.6310346,rew,0,-1,1133.6475748,1134.6475885,,,,,,,,,,,,,,,,,,,,,202511,patients,B,2025-07-17_14h32.12.588,asymmetry_final,2024.2.4,60,2025-07-17 14h32.38.569890 -0600,
25,25,0,4,2,baseline,133,1.3,-0.14,3.0,-0.064,curv,flat_curv,0.0,0.14,pen,rew,input_data/stims/Shape_1.30_3.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,up,0.21234690000005685,None,None,None,"['right', 'left']","[0.687264099999993, 1.0712518999998792]","[None, None]",up,1.3272051999999803,None,4,0,4,0,0,25,25,13,1134.6475885,,,,,,,,,1134.6313006,0.0002624999999625288,1135.7149217,1135.7149695,1135.730931,1136.7309483000001,1136.7143658,1136.7144615,0.00010020000013355457,1137.9990099000001,1138.0001055,1138.0144396,1138.0144396,1138.0144396,1138.0144396,1138.0144396,1138.0144396,1138.0144396,1139.348364,"[-0.064, -0.064, -0.064, -0.064, -0.064, -0.064, -0.064, -0.064, -0.064, -0.064, -0.064, -0.064, -0.064, -0.064, -0.064, -0.064, -0.064, -0.064, -0.064, -0.064, -0.064, -0.064, -0.064, -0.064, -0.064, -0.064, -0.064, -0.064, -0.064, -0.064, -0.064, -0.064, -0.064, -0.064, -0.064, -0.064, -0.064, -0.064, -0.064, -0.064, -0.064, -0.064, -0.064, -0.056, -0.048, -0.04, -0.032, -0.024, -0.016, -0.008, 0.0, 0.008, 0.016, 0.016, 0.016, 0.016, 0.016, 0.016, 0.016, 0.016, 0.016, 0.016, 0.016, 0.016, 0.016, 0.016, 0.008, 0.0, -0.008, -0.016, -0.024, -0.032, -0.04, -0.048, -0.056, -0.064, -0.072, -0.072, -0.072, -0.072, -0.072, -0.072]",None,None,"['right', 'left']","[0.687264099999993, 1.0712518999998792]","[None, None]",up,1.3272051999999803,None,1139.3485163,1139.3643739000001,1139.6144173,1139.5978699,1139.5979144,1139.6144173,,1140.614387,,1140.5980413,rew,0,-1,1139.6144173,1140.614387,,,,,,,,,,,,,,,,,,,,,202511,patients,B,2025-07-17_14h32.12.588,asymmetry_final,2024.2.4,60,2025-07-17 14h32.38.569890 -0600,
26,26,0,4,2,baseline,150,3.1,0.22,1.0,0.284,flat,curv_flat,0.0,0.22,rew,pen,input_data/stims/Shape_3.10_1.00.png,input_data/stims/Shape_0.00_2.00.png,input_data/stims/Shape_4.00_2.00.png,up,0.21234690000005685,None,None,None,"['left', 'right']","[0.9884690999999748, 1.5085397999998804]","[None, None]",up,1.8125239999999394,None,4,0,4,0,0,26,26,30,1140.614387,,,,,,,,,1140.5983244000001,0.0002789999998640269,1141.5335244,1141.5335721000001,1141.5477795000002,1142.5478032,1142.531206,1142.5313019,9.950000003300374e-05,1143.8653463,1143.8663635,1143.8811607,1143.8811607,1143.8811607,1143.8811607,1143.8811607,1143.8811607,1143.8811607,1145.6985729,"[0.284, 0.284, 0.284, 0.284, 0.284, 0.284, 0.284, 0.284, 0.284, 0.284, 0.284, 0.284, 0.284, 0.284, 0.284, 0.284, 0.284, 0.284, 0.284, 0.284, 0.284, 0.284, 0.284, 0.284, 0.284, 0.284, 0.284, 0.284, 0.284, 0.284, 0.284, 0.284, 0.284, 0.284, 0.284, 0.284, 0.284, 0.284, 0.284, 0.284, 0.284, 0.284, 0.284, 0.284, 0.284, 0.284, 0.284, 0.284, 0.284, 0.284, 0.284, 0.284, 0.284, 0.284, 0.284, 0.284, 0.284, 0.284, 0.284, 0.284, 0.284, 0.276, 0.268, 0.26, 0.252, 0.244, 0.236, 0.228, 0.22, 0.212, 0.204, 0.196, 0.188, 0.18, 0.172, 0.164, 0.164, 0.164, 0.164, 0.164, 0.164, 0.164, 0.164, 0.164, 0.164, 0.164, 0.164, 0.164, 0.164, 0.164, 0.164, 0.164, 0.172, 0.18, 0.188, 0.196, 0.204, 0.212, 0.22, 0.228, 0.236, 0.236, 0.236, 0.236, 0.236, 0.236, 0.236, 0.236, 0.236, 0.236, 0.236]",None,None,"['left', 'right']","[0.9884690999999748, 1.5085397999998804]","[None, None]",up,1.8125239999999394,None,1145.6987475,1145.714506,1145.964532,1145.9480256,1145.9480721,1145.964532,,1146.9645431000001,,1146.9480865,pen,1,1,,,1145.964532,1146.9645431000001,,,,,,,,,,,,,,,,,,,202511,patients,B,2025-07-17_14h32.12.588,asymmetry_final,2024.2.4,60,2025-07-17 14h32.38.569890 -0600,
27,27,0,4,2,baseline,145,2.5,0.1,1.0,-0.272,flat,flat_curv,0.0,-0.1,rew,pen,input_data/stims/Shape_2.50_1.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,up,0.21234690000005685,None,None,None,['right'],[1.0383563999998842],[None],up,1.3023567000000185,None,4,0,4,0,0,27,27,25,1146.9645431000001,,,,,,,,,1146.9483516,0.00026170000001002336,1148.0319524000001,1148.0319962,1148.0479817,1149.0479908,1149.0313867,1149.0314831,0.00010040000006483751,1150.4153238000001,1150.4162888,1150.4313397,1150.4313397,1150.4313397,1150.4313397,1150.4313397,1150.4313397,1150.4313397,1151.7487331,"[-0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.264, -0.256, -0.248, -0.24, -0.232, -0.224, -0.216, -0.208, -0.2, -0.192, -0.184, -0.176, -0.168, -0.168, -0.168, -0.168, -0.168]",None,None,['right'],[1.0383563999998842],[None],up,1.3023567000000185,None,1151.7488947,1151.7646445,1152.0147028000001,1151.9982062000001,1151.9982516,1152.0147028000001,,1153.0147271,,1152.9982655000001,pen,1,1,,,1152.0147028000001,1153.0147271,,,,,,,,,,,,,,,,,,,202511,patients,B,2025-07-17_14h32.12.588,asymmetry_final,2024.2.4,60,2025-07-17 14h32.38.569890 -0600,
28,28,0,4,2,baseline,146,2.7,0.14,1.0,0.012,flat,curv_flat,0.0,0.14,rew,pen,input_data/stims/Shape_2.70_1.00.png,input_data/stims/Shape_0.00_2.00.png,input_data/stims/Shape_4.00_2.00.png,up,0.21234690000005685,None,None,None,"['left', 'right']","[0.5621659999999338, 0.9541626000000178]","[None, None]",up,1.194097900000088,None,4,0,4,0,0,28,28,26,1153.0147271,,,,,,,,,1152.99852,0.0002515999999559426,1153.8831478,1153.8831883,1153.8981536000001,1154.8981755,1154.8816225,1154.8817184,0.00010019999990618089,1156.3161706,1156.3171277000001,1156.331524,1156.331524,1156.331524,1156.331524,1156.331524,1156.331524,1156.331524,1157.5320945,"[0.012, 0.012, 0.012, 0.012, 0.012, 0.012, 0.012, 0.012, 0.012, 0.012, 0.012, 0.012, 0.012, 0.012, 0.012, 0.012, 0.012, 0.012, 0.012, 0.012, 0.012, 0.012, 0.012, 0.012, 0.012, 0.012, 0.012, 0.012, 0.012, 0.012, 0.012, 0.012, 0.012, 0.012, 0.012, 0.004, -0.004, -0.012, -0.02, -0.028, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.028, -0.02, -0.012, -0.004, 0.004, 0.012, 0.02, 0.028, 0.036, 0.044, 0.052, 0.06, 0.06, 0.06, 0.06]",None,None,"['left', 'right']","[0.5621659999999338, 0.9541626000000178]","[None, None]",up,1.194097900000088,None,1157.5322408,1157.5482373,1157.7982377,1157.7817008,1157.7817485,1157.7982377,,1158.7981736000002,,1158.7817658000001,pen,1,1,,,1157.7982377,1158.7981736000002,,,,,,,,,,,,,,,,,,,202511,patients,B,2025-07-17_14h32.12.588,asymmetry_final,2024.2.4,60,2025-07-17 14h32.38.569890 -0600,
29,29,0,4,2,baseline,129,0.9,-0.22,3.0,-0.016,curv,flat_curv,0.0,0.22,pen,rew,input_data/stims/Shape_0.90_3.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,up,0.21234690000005685,None,None,None,['right'],[1.1166430000000673],[None],up,1.33266720000006,None,4,0,4,0,0,29,29,9,1158.7981736000002,,,,,,,,,1158.7820218,0.0002518999999665539,1159.7160712,1159.716117,1159.7316582,1160.7316561,1160.7150663,1160.7151646,0.00010279999992235389,1162.0490793000001,1162.0500903,1162.0649624,1162.0649624,1162.0649624,1162.0649624,1162.0649624,1162.0649624,1162.0649624,1163.3989654,"[-0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.008, 0.0, 0.008, 0.016, 0.024, 0.032, 0.04, 0.048, 0.056, 0.064, 0.072, 0.08, 0.088, 0.088]",None,None,['right'],[1.1166430000000673],[None],up,1.33266720000006,None,1163.3991233000002,1163.4150193,1163.6650281,1163.6484614,1163.6485071,1163.6650281,1163.6650281,1164.6650264,1164.6650264,1164.6485357000001,rew,1,3,,,,,,,,,,,,,,,,,,,,,,,202511,patients,B,2025-07-17_14h32.12.588,asymmetry_final,2024.2.4,60,2025-07-17 14h32.38.569890 -0600,
30,30,0,4,2,baseline,127,0.7,-0.26,3.0,0.392,curv,flat_curv,0.0,0.26,pen,rew,input_data/stims/Shape_0.70_3.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,up,0.21234690000005685,None,None,None,None,,,None,,,4,0,4,0,0,30,30,7,1164.6650264,,,,,,,,,1164.648794,0.0002660000000105356,1165.5324903,1165.5325347,1165.5484287000002,1166.5484598,1166.531919,1166.5320139,9.969999996428669e-05,1167.8664056,1167.8674457,1167.8818717000001,1167.8818717000001,1167.8818717000001,1167.8818717000001,1167.8818717000001,1167.8818717000001,1167.8818717000001,1170.8661126,"[0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392]",None,None,None,,,None,,,1170.8662756,1170.8819487,1171.1319643,1171.1152827,1171.117301,1171.1319643,,1172.1319709,,1172.1154210999998,rew,0,-1,1171.1319643,1172.1319709,,,,,,,,,,,,,,1170.8819487,1170.8819487,1170.8819487,1170.8819487,1170.8819487,1170.8819487,1170.8819487,202511,patients,B,2025-07-17_14h32.12.588,asymmetry_final,2024.2.4,60,2025-07-17 14h32.38.569890 -0600,
