thisN,thisTrialN,thisRepN,blockN,run,condition,trial_key,stim_file_pos,stim_pos,noise_pos,marker_init,shape,shape_order,div_pos,target_pos,subj_C0F1_val,subj_C1F0_val,target_file,img1_file,img2_file,block_start_resp.keys,block_start_resp.rt,block_start_resp.duration,marker.response,marker.rt,slider_resp.keys,slider_resp.rt,slider_resp.duration,submit_resp.keys,submit_resp.rt,submit_resp.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,block_start.started,block_start_text.started,block_start_resp.started,block_start.stopped,blocks.block_start_resp.keys,blocks.block_start_resp.rt,blocks.block_start_resp.duration,baseline.started,ISI1.started,baseline.stopped,stim.started,target_stim.started,target_stim.stopped,stim.stopped,delay.started,ISI2.started,delay.stopped,task.started,img1.started,img2.started,divider_line.started,slider_line.started,marker.started,slider_resp.started,submit_resp.started,task.stopped,positions,trials.marker.response,trials.marker.rt,trials.slider_resp.keys,trials.slider_resp.rt,trials.slider_resp.duration,trials.submit_resp.keys,trials.submit_resp.rt,trials.submit_resp.duration,anticipation.started,anticipation_text.started,anticipation_text.stopped,anticipation.stopped,feedback.started,no_resp_text.started,three_coin.started,no_resp_text.stopped,three_coin.stopped,feedback.stopped,valence,correct,outcome,one_cross.started,one_cross.stopped,one_coin.started,one_coin.stopped,three_cross.started,three_cross.stopped,block_end.started,block_end_text.started,block_end_resp.started,block_end.stopped,block_outcome,block_bonus,blocks.block_end_resp.keys,blocks.block_end_resp.rt,blocks.block_end_resp.duration,img1.stopped,img2.stopped,divider_line.stopped,slider_line.stopped,marker.stopped,slider_resp.stopped,submit_resp.stopped,subj,difficulty,sess_type,date,expName,psychopyVersion,frameRate,expStart,
15,15,0,6,2,flat_comp,204,1.5,-0.1,3.0,0.052,curv,curv_flat,0.2,-0.1,pen,rew,input_data/stims/Shape_1.50_3.00.png,input_data/stims/Shape_0.00_2.00.png,input_data/stims/Shape_4.00_2.00.png,up,0.850840000000062,None,None,None,['left'],[0.7707201999996869],[0.21605300000010175],up,1.1707390999999916,None,5,0,5,0,0,15,15,4,1381.0807661,,,,,,,,,1381.0648643999998,0.000615399999787769,1382.0003425999998,1382.0010978,1382.0140913999999,1383.0142506000002,1382.9978262999998,1382.9982774,0.0004604000000654196,1384.2834573,1384.2847499,1384.2981684000001,1384.2981684000001,1384.2981684000001,1384.2981684000001,1384.2981684000001,1384.2981684000001,1384.2981684000001,1385.4822868,"[0.052, 0.052, 0.052, 0.052, 0.052, 0.052, 0.052, 0.052, 0.052, 0.052, 0.052, 0.052, 0.052, 0.052, 0.052, 0.052, 0.052, 0.052, 0.052, 0.052, 0.052, 0.052, 0.052, 0.052, 0.052, 0.052, 0.052, 0.052, 0.052, 0.052, 0.052, 0.052, 0.052, 0.052, 0.052, 0.052, 0.052, 0.052, 0.052, 0.052, 0.052, 0.052, 0.052, 0.052, 0.052, 0.052, 0.052, 0.052, 0.044, 0.036, 0.028, 0.02, 0.012, 0.004, -0.004, -0.012, -0.02, -0.028, -0.036, -0.044, -0.052, -0.052, -0.052, -0.052, -0.052, -0.052, -0.052, -0.052, -0.052, -0.052, -0.052, -0.052, -0.052]",None,None,['left'],[0.7707201999996869],[0.21605300000010175],up,1.1707390999999916,None,1385.4826821000001,1385.4976102,1385.7476627,1385.731143,1385.7315493,1385.7476627,1385.7476627,1386.7476907,1386.7476907,1386.7311927,rew,1,3,,,,,,,,,,,,,,,,,,,,,,,202518,patients,D,2025-10-04_16h05.12.182,asymmetry_final,2024.2.4,60,2025-10-04 16h05.25.163659 -0600,
16,16,0,6,2,flat_comp,229,3.5,0.3,1.0,-0.072,flat,flat_curv,-0.2,-0.3,rew,pen,input_data/stims/Shape_3.50_1.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,up,0.850840000000062,None,None,None,['left'],[0.5405702000002748],[0.19194939999988492],up,1.004547100000309,None,5,0,5,0,0,16,16,29,1386.7476907,,,,,,,,,1386.7318276,0.00063510000018141,1387.7652988999998,1387.7656905,1387.7810703999999,1388.7810135999998,1388.7645198999999,1388.7649574000002,0.00044609999986278126,1390.0496726000001,1390.0509390000002,1390.0643875,1390.0643875,1390.0643875,1390.0643875,1390.0643875,1390.0643875,1390.0643875,1391.0820742,"[-0.072, -0.072, -0.072, -0.072, -0.072, -0.072, -0.072, -0.072, -0.072, -0.072, -0.072, -0.072, -0.072, -0.072, -0.072, -0.072, -0.072, -0.072, -0.072, -0.072, -0.072, -0.072, -0.072, -0.072, -0.072, -0.072, -0.072, -0.072, -0.072, -0.072, -0.072, -0.072, -0.072, -0.072, -0.08, -0.088, -0.096, -0.104, -0.112, -0.12, -0.128, -0.136, -0.144, -0.152, -0.16, -0.16, -0.16, -0.16, -0.16, -0.16, -0.16, -0.16, -0.16, -0.16, -0.16, -0.16, -0.16, -0.16, -0.16, -0.16, -0.16, -0.16, -0.16]",None,None,['left'],[0.5405702000002748],[0.19194939999988492],up,1.004547100000309,None,1391.0824757999999,1391.0980547999998,1391.3476657,1391.3311567,1391.3315687999998,1391.3476657,,1392.3477480000001,,1392.3313079999998,pen,0,-3,,,,,1391.3476657,1392.3477480000001,,,,,,,,,,,,,,,,,202518,patients,D,2025-10-04_16h05.12.182,asymmetry_final,2024.2.4,60,2025-10-04 16h05.25.163659 -0600,
17,17,0,6,2,flat_comp,227,3.3,0.26,1.0,0.252,flat,flat_curv,-0.2,-0.26,rew,pen,input_data/stims/Shape_3.30_1.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,up,0.850840000000062,None,None,None,['left'],[0.37829550000014933],[1.0000865000001795],up,1.5463161000002401,None,5,0,5,0,0,17,17,27,1392.3477480000001,,,,,,,,,1392.3319078999998,0.0005995000001348672,1393.3663359000002,1393.3667252,1393.3811685,1394.3811976000002,1394.3646663,1394.3651226000002,0.0004656000000977656,1395.6988775,1395.7002298000002,1395.7146136000001,1395.7146136000001,1395.7146136000001,1395.7146136000001,1395.7146136000001,1395.7146136000001,1395.7146136000001,1397.2655992999998,"[0.252, 0.252, 0.252, 0.252, 0.252, 0.252, 0.252, 0.252, 0.252, 0.252, 0.252, 0.252, 0.252, 0.252, 0.252, 0.252, 0.252, 0.252, 0.252, 0.252, 0.252, 0.252, 0.252, 0.252, 0.244, 0.236, 0.228, 0.22, 0.212, 0.204, 0.196, 0.188, 0.18, 0.172, 0.164, 0.156, 0.148, 0.14, 0.132, 0.124, 0.116, 0.108, 0.1, 0.092, 0.084, 0.076, 0.068, 0.06, 0.052, 0.044, 0.036, 0.028, 0.02, 0.012, 0.004, -0.004, -0.012, -0.02, -0.028, -0.036, -0.044, -0.052, -0.06, -0.068, -0.076, -0.084, -0.092, -0.1, -0.108, -0.116, -0.124, -0.132, -0.14, -0.148, -0.156, -0.164, -0.172, -0.18, -0.188, -0.196, -0.204, -0.212, -0.22, -0.228, -0.228, -0.228, -0.228, -0.228, -0.228, -0.228, -0.228, -0.228, -0.228, -0.228, -0.228]",None,None,['left'],[0.37829550000014933],[1.0000865000001795],up,1.5463161000002401,None,1397.2660184000001,1397.2812663999998,1397.5313078999998,1397.5147922,1397.5151802,1397.5313078999998,,1398.5312908,,1398.5147017,pen,1,1,,,1397.5313078999998,1398.5312908,,,,,,,,,,,,,,,,,,,202518,patients,D,2025-10-04_16h05.12.182,asymmetry_final,2024.2.4,60,2025-10-04 16h05.25.163659 -0600,
18,18,0,6,2,flat_comp,220,3.1,0.22,1.0,-0.336,flat,curv_flat,0.2,0.22,rew,pen,input_data/stims/Shape_3.10_1.00.png,input_data/stims/Shape_0.00_2.00.png,input_data/stims/Shape_4.00_2.00.png,up,0.850840000000062,None,None,None,['right'],[0.4328531999999541],[1.1678513000001658],up,1.7767201000001478,None,5,0,5,0,0,18,18,20,1398.5312908,,,,,,,,,1398.5153007,0.0005979999996270635,1399.6006978,1399.6013683,1399.6147193000002,1400.6146998999998,1400.5982143,1400.5986481999998,0.0004417000000103144,1401.9337013,1401.9349634,1401.9481876,1401.9481876,1401.9481876,1401.9481876,1401.9481876,1401.9481876,1401.9481876,1403.7325513,"[-0.336, -0.336, -0.336, -0.336, -0.336, -0.336, -0.336, -0.336, -0.336, -0.336, -0.336, -0.336, -0.336, -0.336, -0.336, -0.336, -0.336, -0.336, -0.336, -0.336, -0.336, -0.336, -0.336, -0.336, -0.336, -0.336, -0.336, -0.328, -0.32, -0.312, -0.304, -0.296, -0.288, -0.28, -0.272, -0.264, -0.256, -0.248, -0.24, -0.232, -0.224, -0.216, -0.208, -0.2, -0.192, -0.184, -0.176, -0.168, -0.16, -0.152, -0.144, -0.136, -0.128, -0.12, -0.112, -0.104, -0.096, -0.088, -0.08, -0.072, -0.064, -0.056, -0.048, -0.04, -0.032, -0.024, -0.016, -0.008, 0.0, 0.008, 0.016, 0.024, 0.032, 0.04, 0.048, 0.056, 0.064, 0.072, 0.08, 0.088, 0.096, 0.104, 0.112, 0.12, 0.128, 0.136, 0.144, 0.152, 0.16, 0.168, 0.176, 0.184, 0.192, 0.2, 0.208, 0.216, 0.224, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232]",None,None,['right'],[0.4328531999999541],[1.1678513000001658],up,1.7767201000001478,None,1403.7329673999998,1403.7481195,1403.9981257999998,1403.9816224,1403.9820439999999,1403.9981257999998,,1404.9980851999999,,1404.9817360000002,pen,1,1,,,1403.9981257999998,1404.9980851999999,,,,,,,,,,,,,,,,,,,202518,patients,D,2025-10-04_16h05.12.182,asymmetry_final,2024.2.4,60,2025-10-04 16h05.25.163659 -0600,
19,19,0,6,2,flat_comp,203,1.3,-0.14,3.0,0.384,curv,flat_curv,-0.2,0.14,pen,rew,input_data/stims/Shape_1.30_3.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,up,0.850840000000062,None,None,None,['left'],[0.5276994000000741],[1.135964199999762],up,1.8156323999996857,None,5,0,5,0,0,19,19,3,1404.9980851999999,,,,,,,,,1404.9823488000002,0.0006125999998403131,1406.0671975,1406.0675971,1406.0815945,1407.0814872,1407.0651165,1407.0655563,0.0004490999999688938,1408.5490238000002,1408.5502978999998,1408.5652670999998,1408.5652670999998,1408.5652670999998,1408.5652670999998,1408.5652670999998,1408.5652670999998,1408.5652670999998,1410.3828956000002,"[0.384, 0.384, 0.384, 0.384, 0.384, 0.384, 0.384, 0.384, 0.384, 0.384, 0.384, 0.384, 0.384, 0.384, 0.384, 0.384, 0.384, 0.384, 0.384, 0.384, 0.384, 0.384, 0.384, 0.384, 0.384, 0.384, 0.384, 0.384, 0.384, 0.384, 0.384, 0.384, 0.384, 0.376, 0.368, 0.36, 0.352, 0.344, 0.336, 0.328, 0.32, 0.312, 0.304, 0.296, 0.288, 0.28, 0.272, 0.264, 0.256, 0.248, 0.24, 0.232, 0.224, 0.216, 0.208, 0.2, 0.192, 0.184, 0.176, 0.168, 0.16, 0.152, 0.144, 0.136, 0.128, 0.12, 0.112, 0.104, 0.096, 0.088, 0.08, 0.072, 0.064, 0.056, 0.048, 0.04, 0.032, 0.024, 0.016, 0.008, 0.0, -0.008, -0.016, -0.024, -0.032, -0.04, -0.048, -0.056, -0.064, -0.072, -0.08, -0.088, -0.096, -0.104, -0.112, -0.12, -0.128, -0.136, -0.144, -0.152, -0.16, -0.16, -0.16, -0.16, -0.16, -0.16, -0.16, -0.16, -0.16, -0.16, -0.16]",None,None,['left'],[0.5276994000000741],[1.135964199999762],up,1.8156323999996857,None,1410.3833067,1410.3982498,1410.6483714,1410.6318827999999,1410.6322992999999,1410.6483714,1410.6483714,1411.6484323999998,1411.6484323999998,1411.6319675,rew,1,3,,,,,,,,,,,,,,,,,,,,,,,202518,patients,D,2025-10-04_16h05.12.182,asymmetry_final,2024.2.4,60,2025-10-04 16h05.25.163659 -0600,
20,20,0,6,2,flat_comp,207,1.7,-0.06,3.0,0.376,curv,flat_curv,-0.2,0.06,pen,rew,input_data/stims/Shape_1.70_3.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,up,0.850840000000062,None,None,None,['left'],[0.4457847999997284],[1.191935199999989],up,1.7817187999999078,None,5,0,5,0,0,20,20,7,1411.6484323999998,,,,,,,,,1411.6325877,0.0006192999999257154,1412.7167421,1412.717388,1412.7317828999999,1413.7316618,1413.7151903,1413.7156734999999,0.0004930000000058499,1415.1993164,1415.2005897,1415.2151745,1415.2151745,1415.2151745,1415.2151745,1415.2151745,1415.2151745,1415.2151745,1416.9995604,"[0.376, 0.376, 0.376, 0.376, 0.376, 0.376, 0.376, 0.376, 0.376, 0.376, 0.376, 0.376, 0.376, 0.376, 0.376, 0.376, 0.376, 0.376, 0.376, 0.376, 0.376, 0.376, 0.376, 0.376, 0.376, 0.376, 0.376, 0.376, 0.368, 0.36, 0.352, 0.344, 0.336, 0.328, 0.32, 0.312, 0.304, 0.296, 0.288, 0.28, 0.272, 0.264, 0.256, 0.248, 0.24, 0.232, 0.224, 0.216, 0.208, 0.2, 0.192, 0.184, 0.176, 0.168, 0.16, 0.152, 0.144, 0.136, 0.128, 0.12, 0.112, 0.104, 0.096, 0.088, 0.08, 0.072, 0.064, 0.056, 0.048, 0.04, 0.032, 0.024, 0.016, 0.008, 0.0, -0.008, -0.016, -0.024, -0.032, -0.04, -0.048, -0.056, -0.064, -0.072, -0.08, -0.088, -0.096, -0.104, -0.112, -0.12, -0.128, -0.136, -0.144, -0.152, -0.16, -0.168, -0.176, -0.184, -0.192, -0.2, -0.2, -0.2, -0.2, -0.2, -0.2, -0.2, -0.2, -0.2, -0.2]",None,None,['left'],[0.4457847999997284],[1.191935199999989],up,1.7817187999999078,None,1416.9999687999998,1417.0150935000001,1417.265163,1417.2487087,1417.2490954,1417.265163,1417.265163,1418.2652779,1418.2652779,1418.2488116,rew,1,3,,,,,,,,,,,,,,,,,,,,,,,202518,patients,D,2025-10-04_16h05.12.182,asymmetry_final,2024.2.4,60,2025-10-04 16h05.25.163659 -0600,
21,21,0,6,2,flat_comp,235,3.7,0.34,1.0,0.216,flat,flat_curv,-0.2,-0.34,rew,pen,input_data/stims/Shape_3.70_1.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,up,0.850840000000062,None,None,None,['left'],[0.42576999999982945],[0.911903700000039],up,1.5617606000000706,None,5,0,5,0,0,21,21,35,1418.2652779,,,,,,,,,1418.2494373,0.0006250000001273293,1419.1848172999998,1419.1852946,1419.1986256,1420.1985101,1420.1821335,1420.1825631000002,0.0004380999998829793,1421.4677327999998,1421.4690151,1421.4832268,1421.4832268,1421.4832268,1421.4832268,1421.4832268,1421.4832268,1421.4832268,1423.0497549000002,"[0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.208, 0.2, 0.192, 0.184, 0.176, 0.168, 0.16, 0.152, 0.144, 0.136, 0.128, 0.12, 0.112, 0.104, 0.096, 0.088, 0.08, 0.072, 0.064, 0.056, 0.048, 0.04, 0.032, 0.024, 0.016, 0.008, 0.0, -0.008, -0.016, -0.024, -0.032, -0.04, -0.048, -0.056, -0.064, -0.072, -0.08, -0.088, -0.096, -0.104, -0.112, -0.12, -0.128, -0.136, -0.144, -0.152, -0.16, -0.168, -0.176, -0.184, -0.192, -0.2, -0.208, -0.216, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224]",None,None,['left'],[0.42576999999982945],[0.911903700000039],up,1.5617606000000706,None,1423.0501691,1423.0653894000002,1423.3154025,1423.298922,1423.2993321,1423.3154025,,1424.3154159,,1424.2989392999998,pen,1,1,,,1423.3154025,1424.3154159,,,,,,,,,,,,,,,,,,,202518,patients,D,2025-10-04_16h05.12.182,asymmetry_final,2024.2.4,60,2025-10-04 16h05.25.163659 -0600,
22,22,0,6,2,flat_comp,234,3.7,0.34,1.0,0.212,flat,curv_flat,0.2,0.34,rew,pen,input_data/stims/Shape_3.70_1.00.png,input_data/stims/Shape_0.00_2.00.png,input_data/stims/Shape_4.00_2.00.png,up,0.850840000000062,None,None,None,['right'],[0.5922510999998849],[0.25597609999977067],up,1.3522221999996873,None,5,0,5,0,0,22,22,34,1424.3154159,,,,,,,,,1424.2995778999998,0.0006398000000444881,1425.2331448,1425.2335589999998,1425.2490019000002,1426.2488088,1426.2323029,1426.2327488,0.0004548000001705077,1427.7163114,1427.7179018000002,1427.7327145,1427.7327145,1427.7327145,1427.7327145,1427.7327145,1427.7327145,1427.7327145,1429.0998967,"[0.212, 0.212, 0.212, 0.212, 0.212, 0.212, 0.212, 0.212, 0.212, 0.212, 0.212, 0.212, 0.212, 0.212, 0.212, 0.212, 0.212, 0.212, 0.212, 0.212, 0.212, 0.212, 0.212, 0.212, 0.212, 0.212, 0.212, 0.212, 0.212, 0.212, 0.212, 0.212, 0.212, 0.212, 0.212, 0.212, 0.212, 0.22, 0.228, 0.236, 0.244, 0.252, 0.26, 0.268, 0.276, 0.284, 0.292, 0.3, 0.308, 0.316, 0.324, 0.332, 0.332, 0.332, 0.332, 0.332, 0.332, 0.332, 0.332, 0.332, 0.332, 0.332, 0.332, 0.332, 0.332, 0.332, 0.332, 0.332, 0.332, 0.332, 0.332, 0.332, 0.332, 0.332, 0.332, 0.332, 0.332, 0.332, 0.332, 0.332, 0.332, 0.332, 0.332, 0.332]",None,None,['right'],[0.5922510999998849],[0.25597609999977067],up,1.3522221999996873,None,1429.1002976999998,1429.1154158999998,1429.3655158000001,1429.3489055999999,1429.3493087000002,1429.3655158000001,,1430.3659910000001,,1430.3490873,pen,1,1,,,1429.3655158000001,1430.3659910000001,,,,,,,,,,,,,,,,,,,202518,patients,D,2025-10-04_16h05.12.182,asymmetry_final,2024.2.4,60,2025-10-04 16h05.25.163659 -0600,
23,23,0,6,2,flat_comp,219,2.9,0.18,3.0,0.272,curv,flat_curv,-0.2,-0.18,pen,rew,input_data/stims/Shape_2.90_3.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,up,0.850840000000062,None,None,None,"['left', 'left', 'right']","[0.396676099999695, 1.5326418999998168, 2.132717199999661]","[0.8639818000001469, 0.13601310000012745, 0.07198569999991378]",up,2.4286763999998584,None,5,0,5,0,0,23,23,19,1430.3659910000001,,,,,,,,,1430.3497042,0.000615399999787769,1431.4339804,1431.4344847000002,1431.4488153000002,1432.4489250000001,1432.4324370999998,1432.4328982000002,0.0004700000004049798,1433.8169045,1433.8182109,1433.8322896,1433.8322896,1433.8322896,1433.8322896,1433.8322896,1433.8322896,1433.8322896,1436.2668840000001,"[0.272, 0.272, 0.272, 0.272, 0.272, 0.272, 0.272, 0.272, 0.272, 0.272, 0.272, 0.272, 0.272, 0.272, 0.272, 0.272, 0.272, 0.272, 0.272, 0.272, 0.272, 0.272, 0.272, 0.272, 0.272, 0.264, 0.256, 0.248, 0.24, 0.232, 0.224, 0.216, 0.208, 0.2, 0.192, 0.184, 0.176, 0.168, 0.16, 0.152, 0.144, 0.136, 0.128, 0.12, 0.112, 0.104, 0.096, 0.088, 0.08, 0.072, 0.064, 0.056, 0.048, 0.04, 0.032, 0.024, 0.016, 0.008, 0.0, -0.008, -0.016, -0.024, -0.032, -0.04, -0.048, -0.056, -0.064, -0.072, -0.08, -0.088, -0.096, -0.104, -0.112, -0.12, -0.128, -0.136, -0.144, -0.144, -0.144, -0.144, -0.144, -0.144, -0.144, -0.144, -0.144, -0.144, -0.144, -0.144, -0.144, -0.144, -0.144, -0.144, -0.144, -0.152, -0.16, -0.168, -0.176, -0.184, -0.192, -0.2, -0.208, -0.216, -0.216, -0.216, -0.216, -0.216, -0.216, -0.216, -0.216, -0.216, -0.216, -0.216, -0.216, -0.216, -0.216, -0.216, -0.216, -0.216, -0.216, -0.216, -0.216, -0.216, -0.216, -0.216, -0.216, -0.216, -0.216, -0.216, -0.216, -0.208, -0.2, -0.192, -0.184, -0.176, -0.176, -0.176, -0.176, -0.176, -0.176, -0.176, -0.176, -0.176, -0.176, -0.176, -0.176, -0.176, -0.176, -0.176]",None,None,"['left', 'left', 'right']","[0.396676099999695, 1.5326418999998168, 2.132717199999661]","[0.8639818000001469, 0.13601310000012745, 0.07198569999991378]",up,2.4286763999998584,None,1436.2673395000002,1436.2823921,1436.5323708,1436.5158542,1436.5162645,1436.5323708,1436.5323708,1437.5325853999998,1437.5325853999998,1437.5159067999998,rew,1,3,,,,,,,,,,,,,,,,,,,,,,,202518,patients,D,2025-10-04_16h05.12.182,asymmetry_final,2024.2.4,60,2025-10-04 16h05.25.163659 -0600,
24,24,0,6,2,flat_comp,238,3.9,0.38,1.0,0.296,flat,curv_flat,0.2,0.38,rew,pen,input_data/stims/Shape_3.90_1.00.png,input_data/stims/Shape_0.00_2.00.png,input_data/stims/Shape_4.00_2.00.png,up,0.850840000000062,None,None,None,['left'],[0.7855139000002964],[0.16814780000004248],up,1.2977552000002106,None,5,0,5,0,0,24,24,38,1437.5325853999998,,,,,,,,,1437.5165344000002,0.0006272999999055173,1438.5502233000002,1438.5506025999998,1438.5657826000001,1439.5658051999999,1439.5494049,1439.5498750000002,0.00047989999984565657,1440.8843874,1440.8860757000002,1440.8993587,1440.8993587,1440.8993587,1440.8993587,1440.8993587,1440.8993587,1440.8993587,1442.2002981,"[0.296, 0.296, 0.296, 0.296, 0.296, 0.296, 0.296, 0.296, 0.296, 0.296, 0.296, 0.296, 0.296, 0.296, 0.296, 0.296, 0.296, 0.296, 0.296, 0.296, 0.296, 0.296, 0.296, 0.296, 0.296, 0.296, 0.296, 0.296, 0.296, 0.296, 0.296, 0.296, 0.296, 0.296, 0.296, 0.296, 0.296, 0.296, 0.296, 0.296, 0.296, 0.296, 0.296, 0.296, 0.296, 0.296, 0.296, 0.296, 0.296, 0.288, 0.28, 0.272, 0.264, 0.256, 0.248, 0.24, 0.232, 0.224, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216]",None,None,['left'],[0.7855139000002964],[0.16814780000004248],up,1.2977552000002106,None,1442.2007038000002,1442.2158663,1442.4657885000001,1442.4494413000002,1442.4498488,1442.4657885000001,,1443.4658952,,1443.4494263000001,pen,1,1,,,1442.4657885000001,1443.4658952,,,,,,,,,,,,,,,,,,,202518,patients,D,2025-10-04_16h05.12.182,asymmetry_final,2024.2.4,60,2025-10-04 16h05.25.163659 -0600,
25,25,0,6,2,flat_comp,213,2.3,0.06,3.0,0.036,curv,flat_curv,-0.2,-0.06,pen,rew,input_data/stims/Shape_2.30_3.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,up,0.850840000000062,None,None,None,"['left', 'left']","[0.5604097999998885, 1.3363546999999016]","[0.3919807000002038, 0.072089600000254]",up,1.712342599999829,None,5,0,5,0,0,25,25,13,1443.4658952,,,,,,,,,1443.4500398999999,0.0006131999998615356,1444.4340063,1444.4343832999998,1444.4491742999999,1445.4492055,1445.4328135,1445.4332368,0.00043330000016794656,1446.917231,1446.9185066,1446.9325838999998,1446.9325838999998,1446.9325838999998,1446.9325838999998,1446.9325838999998,1446.9325838999998,1446.9325838999998,1448.6504086,"[0.036, 0.036, 0.036, 0.036, 0.036, 0.036, 0.036, 0.036, 0.036, 0.036, 0.036, 0.036, 0.036, 0.036, 0.036, 0.036, 0.036, 0.036, 0.036, 0.036, 0.036, 0.036, 0.036, 0.036, 0.036, 0.036, 0.036, 0.036, 0.036, 0.036, 0.036, 0.036, 0.036, 0.036, 0.036, 0.028, 0.02, 0.012, 0.004, -0.004, -0.012, -0.02, -0.028, -0.036, -0.044, -0.052, -0.06, -0.068, -0.076, -0.084, -0.092, -0.1, -0.108, -0.116, -0.124, -0.132, -0.14, -0.148, -0.156, -0.156, -0.156, -0.156, -0.156, -0.156, -0.156, -0.156, -0.156, -0.156, -0.156, -0.156, -0.156, -0.156, -0.156, -0.156, -0.156, -0.156, -0.156, -0.156, -0.156, -0.156, -0.156, -0.156, -0.164, -0.172, -0.18, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188]",None,None,"['left', 'left']","[0.5604097999998885, 1.3363546999999016]","[0.3919807000002038, 0.072089600000254]",up,1.712342599999829,None,1448.6508248,1448.6659707,1448.9160579999998,1448.8995144,1448.8999061,1448.9160579999998,1448.9160579999998,1449.9161428000002,1449.9161428000002,1449.8995737,rew,1,3,,,,,,,,,,,,,,,,,,,,,,,202518,patients,D,2025-10-04_16h05.12.182,asymmetry_final,2024.2.4,60,2025-10-04 16h05.25.163659 -0600,
26,26,0,6,2,flat_comp,201,1.1,-0.18,3.0,-0.324,curv,flat_curv,-0.2,0.18,pen,rew,input_data/stims/Shape_1.10_3.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,up,0.850840000000062,None,None,None,['right'],[0.489849100000356],[0.3038934999999583],up,1.1537504000002627,None,5,0,5,0,0,26,26,1,1449.9161428000002,,,,,,,,,1449.900181,0.0006075999999666237,1450.785434,1450.7860455,1450.799782,1451.7994064,1451.7830092999998,1451.7834447,0.0004447999999683816,1453.0679285,1453.0692060000001,1453.0831309999999,1453.0831309999999,1453.0831309999999,1453.0831309999999,1453.0831309999999,1453.0831309999999,1453.0831309999999,1454.2506813999998,"[-0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.316, -0.308, -0.3, -0.292, -0.284, -0.276, -0.268, -0.26, -0.252, -0.244, -0.236, -0.228, -0.22, -0.212, -0.204, -0.196, -0.188, -0.18, -0.18, -0.18, -0.18, -0.18, -0.18, -0.18, -0.18, -0.18, -0.18, -0.18, -0.18, -0.18, -0.18, -0.18, -0.18, -0.18, -0.18, -0.18, -0.18, -0.18, -0.18, -0.18, -0.18]",None,None,['right'],[0.489849100000356],[0.3038934999999583],up,1.1537504000002627,None,1454.2510818,1454.2662842999998,1454.5162188999998,1454.4998214000002,1454.5002227999998,1454.5162188999998,1454.5162188999998,1455.5162764000002,1455.5162764000002,1455.4998959,rew,1,3,,,,,,,,,,,,,,,,,,,,,,,202518,patients,D,2025-10-04_16h05.12.182,asymmetry_final,2024.2.4,60,2025-10-04 16h05.25.163659 -0600,
