thisN,thisTrialN,thisRepN,blockN,run,condition,trial_key,stim_file_pos,stim_pos,noise_pos,marker_init,shape,shape_order,div_pos,target_pos,subj_C0F1_val,subj_C1F0_val,target_file,img1_file,img2_file,block_start_resp.keys,block_start_resp.rt,block_start_resp.duration,marker.response,marker.rt,slider_resp.keys,slider_resp.rt,slider_resp.duration,submit_resp.keys,submit_resp.rt,submit_resp.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,block_start.started,block_start_text.started,block_start_resp.started,block_start.stopped,blocks.block_start_resp.keys,blocks.block_start_resp.rt,blocks.block_start_resp.duration,baseline.started,ISI1.started,baseline.stopped,stim.started,target_stim.started,target_stim.stopped,stim.stopped,delay.started,ISI2.started,delay.stopped,task.started,img1.started,img2.started,divider_line.started,slider_line.started,marker.started,slider_resp.started,submit_resp.started,task.stopped,positions,trials.marker.response,trials.marker.rt,trials.slider_resp.keys,trials.slider_resp.rt,trials.slider_resp.duration,trials.submit_resp.keys,trials.submit_resp.rt,trials.submit_resp.duration,anticipation.started,anticipation_text.started,anticipation_text.stopped,anticipation.stopped,feedback.started,no_resp_text.started,three_coin.started,no_resp_text.stopped,three_coin.stopped,feedback.stopped,valence,correct,outcome,one_coin.started,one_coin.stopped,one_cross.started,one_cross.stopped,three_cross.started,three_cross.stopped,block_end.started,block_end_text.started,block_end_resp.started,block_end.stopped,block_outcome,block_bonus,blocks.block_end_resp.keys,blocks.block_end_resp.rt,blocks.block_end_resp.duration,subj,difficulty,sess_type,date,expName,psychopyVersion,frameRate,expStart,
3,3,0,6,2,flat_comp,231,3.5,0.3,1.0,0.268,flat,flat_curv,-0.2,-0.3,rew,pen,input_data/stims/Shape_3.50_1.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,up,3.5040210000001935,None,None,None,['left'],[0.5698960999998235],[1.0399235999998382],up,1.7138802999998006,None,5,0,5,0,0,3,3,31,1359.5693195000003,,,,,,,,,1359.553355,0.0005350000001271837,1360.5887014,1360.5890622000002,1360.6027155000002,1361.6027225000003,1361.5861553,1361.5865356,0.00038750000021536835,1362.8709133000002,1362.8725443000003,1362.8861227000002,1362.8861227000002,1362.8861227000002,1362.8861227000002,1362.8861227000002,1362.8861227000002,1362.8861227000002,1364.6037685000001,"[0.268, 0.268, 0.268, 0.268, 0.268, 0.268, 0.268, 0.268, 0.268, 0.268, 0.268, 0.268, 0.268, 0.268, 0.268, 0.268, 0.268, 0.268, 0.268, 0.268, 0.268, 0.268, 0.268, 0.268, 0.268, 0.268, 0.268, 0.268, 0.268, 0.268, 0.268, 0.268, 0.268, 0.268, 0.268, 0.268, 0.26, 0.252, 0.244, 0.236, 0.228, 0.22, 0.212, 0.204, 0.196, 0.188, 0.18, 0.172, 0.164, 0.156, 0.148, 0.14, 0.132, 0.124, 0.116, 0.108, 0.1, 0.092, 0.084, 0.076, 0.068, 0.06, 0.052, 0.044, 0.036, 0.028, 0.02, 0.012, 0.004, -0.004, -0.012, -0.02, -0.028, -0.036, -0.044, -0.052, -0.06, -0.068, -0.076, -0.084, -0.092, -0.1, -0.108, -0.116, -0.124, -0.132, -0.14, -0.148, -0.156, -0.164, -0.172, -0.18, -0.188, -0.196, -0.204, -0.212, -0.22, -0.228, -0.228, -0.228, -0.228, -0.228, -0.228, -0.228, -0.228]",None,None,['left'],[0.5698960999998235],[1.0399235999998382],up,1.7138802999998006,None,1364.6041393,1364.6194841000001,1364.8693946000003,1364.8529284,1364.8532523000003,1364.8693946000003,1364.8693946000003,1365.8694986,1365.8694986,1365.8529720000001,rew,1,3,,,,,,,,,,,,,,,,202512,patients,C,2025-07-26_12h47.29.109,asymmetry_final,2024.2.4,60,2025-07-26 12h47.44.103153 -0600,
4,4,0,6,2,flat_comp,223,3.1,0.22,1.0,0.364,flat,flat_curv,-0.2,-0.22,rew,pen,input_data/stims/Shape_3.10_1.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,up,3.5040210000001935,None,None,None,['left'],[0.6497031999997489],[1.3439527999998973],up,2.113737399999991,None,5,0,5,0,0,4,4,23,1365.8694986,,,,,,,,,1365.8535068,0.0005359000001590175,1366.9387656000004,1366.9391213000004,1366.9528639,1367.9528493000003,1367.9363005,1367.9366799,0.0003873000000567117,1369.2706917,1369.2719240000001,1369.2862893000001,1369.2862893000001,1369.2862893000001,1369.2862893000001,1369.2862893000001,1369.2862893000001,1369.2862893000001,1371.4038937,"[0.364, 0.364, 0.364, 0.364, 0.364, 0.364, 0.364, 0.364, 0.364, 0.364, 0.364, 0.364, 0.364, 0.364, 0.364, 0.364, 0.364, 0.364, 0.364, 0.364, 0.364, 0.364, 0.364, 0.364, 0.364, 0.364, 0.364, 0.364, 0.364, 0.364, 0.364, 0.364, 0.364, 0.364, 0.364, 0.364, 0.364, 0.364, 0.364, 0.364, 0.356, 0.348, 0.34, 0.332, 0.324, 0.316, 0.308, 0.3, 0.292, 0.284, 0.276, 0.268, 0.26, 0.252, 0.244, 0.236, 0.228, 0.22, 0.212, 0.204, 0.196, 0.188, 0.18, 0.172, 0.164, 0.156, 0.148, 0.14, 0.132, 0.124, 0.116, 0.108, 0.1, 0.092, 0.084, 0.076, 0.068, 0.06, 0.052, 0.044, 0.036, 0.028, 0.02, 0.012, 0.004, -0.004, -0.012, -0.02, -0.028, -0.036, -0.044, -0.052, -0.06, -0.068, -0.076, -0.084, -0.092, -0.1, -0.108, -0.116, -0.124, -0.132, -0.14, -0.148, -0.156, -0.164, -0.172, -0.18, -0.188, -0.196, -0.204, -0.212, -0.22, -0.228, -0.236, -0.244, -0.252, -0.26, -0.268, -0.276, -0.284, -0.284, -0.284, -0.284, -0.284, -0.284, -0.284, -0.284, -0.284]",None,None,['left'],[0.6497031999997489],[1.3439527999998973],up,2.113737399999991,None,1371.4042816,1371.4196619,1371.6696813000003,1371.6530981,1371.6534325000002,1371.6696813000003,1371.6696813000003,1372.6696822000004,1372.6696822000004,1372.6531581,rew,1,3,,,,,,,,,,,,,,,,202512,patients,C,2025-07-26_12h47.29.109,asymmetry_final,2024.2.4,60,2025-07-26 12h47.44.103153 -0600,
5,5,0,6,2,flat_comp,230,3.5,0.3,1.0,0.208,flat,curv_flat,0.2,0.3,rew,pen,input_data/stims/Shape_3.50_1.00.png,input_data/stims/Shape_0.00_2.00.png,input_data/stims/Shape_4.00_2.00.png,up,3.5040210000001935,None,None,None,['right'],[0.5035938999999416],[0.20001940000020113],up,0.8555999000000156,None,5,0,5,0,0,5,5,30,1372.6696822000004,,,,,,,,,1372.6537077000003,0.000550799999928131,1373.6877590000004,1373.6881181000003,1373.7030583,1374.7030794000002,1374.6865154000002,1374.6868873000003,0.00038109999968582997,1376.1206427000002,1376.1218548000002,1376.1364277000002,1376.1364277000002,1376.1364277000002,1376.1364277000002,1376.1364277000002,1376.1364277000002,1376.1364277000002,1377.0040648,"[0.208, 0.208, 0.208, 0.208, 0.208, 0.208, 0.208, 0.208, 0.208, 0.208, 0.208, 0.208, 0.208, 0.208, 0.208, 0.208, 0.208, 0.208, 0.208, 0.208, 0.208, 0.208, 0.208, 0.208, 0.208, 0.208, 0.208, 0.208, 0.208, 0.208, 0.208, 0.208, 0.216, 0.224, 0.232, 0.24, 0.248, 0.256, 0.264, 0.272, 0.28, 0.288, 0.296, 0.304, 0.304, 0.304, 0.304, 0.304, 0.304, 0.304, 0.304, 0.304, 0.304, 0.304]",None,None,['right'],[0.5035938999999416],[0.20001940000020113],up,0.8555999000000156,None,1377.0044329000002,1377.0197899,1377.2698147,1377.2533130000002,1377.2536573000002,1377.2698147,1377.2698147,1378.2698367000003,1378.2698367000003,1378.2533073,rew,1,3,,,,,,,,,,,,,,,,202512,patients,C,2025-07-26_12h47.29.109,asymmetry_final,2024.2.4,60,2025-07-26 12h47.44.103153 -0600,
6,6,0,6,2,flat_comp,215,2.5,0.1,3.0,0.304,curv,flat_curv,-0.2,-0.1,pen,rew,input_data/stims/Shape_2.50_3.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,up,3.5040210000001935,None,None,None,['right'],[0.6853888000000552],[0.1360051999999996],up,1.0533758999999918,None,5,0,5,0,0,6,6,15,1378.2698367000003,,,,,,,,,1378.2538507,0.0005441000002974761,1379.1381492,1379.1385113000001,1379.1532005000004,1380.1532146,1380.1366528000003,1380.1370387000002,0.0003941999998460233,1381.5721788,1381.5733665000002,1381.5866109000003,1381.5866109000003,1381.5866109000003,1381.5866109000003,1381.5866109000003,1381.5866109000003,1381.5866109000003,1382.6541879000001,"[0.304, 0.304, 0.304, 0.304, 0.304, 0.304, 0.304, 0.304, 0.304, 0.304, 0.304, 0.304, 0.304, 0.304, 0.304, 0.304, 0.304, 0.304, 0.304, 0.304, 0.304, 0.304, 0.304, 0.304, 0.304, 0.304, 0.304, 0.304, 0.304, 0.304, 0.304, 0.304, 0.304, 0.304, 0.304, 0.304, 0.304, 0.304, 0.304, 0.304, 0.304, 0.304, 0.304, 0.312, 0.32, 0.328, 0.336, 0.344, 0.352, 0.36, 0.368, 0.368, 0.368, 0.368, 0.368, 0.368, 0.368, 0.368, 0.368, 0.368, 0.368, 0.368, 0.368, 0.368, 0.368, 0.368]",None,None,['right'],[0.6853888000000552],[0.1360051999999996],up,1.0533758999999918,None,1382.6545443,1382.6699451,1382.9199383,1382.9034089000002,1382.9037354000002,1382.9199383,,1383.9199985,,1383.90342,pen,1,1,1382.9199383,1383.9199985,,,,,,,,,,,,,,202512,patients,C,2025-07-26_12h47.29.109,asymmetry_final,2024.2.4,60,2025-07-26 12h47.44.103153 -0600,
7,7,0,6,2,flat_comp,218,2.9,0.18,3.0,0.296,curv,curv_flat,0.2,0.18,pen,rew,input_data/stims/Shape_2.90_3.00.png,input_data/stims/Shape_0.00_2.00.png,input_data/stims/Shape_4.00_2.00.png,up,3.5040210000001935,None,None,None,['left'],[0.7072189000000435],[0.43999989999974787],up,1.2832464999996773,None,5,0,5,0,0,7,7,18,1383.9199985,,,,,,,,,1383.9039496,0.0005289999999149586,1384.8381735000003,1384.8385365,1384.8533557,1385.8533712000003,1385.8368110000001,1385.8372250000002,0.0004222999996272847,1387.2214068000003,1387.2228998,1387.2367236,1387.2367236,1387.2367236,1387.2367236,1387.2367236,1387.2367236,1387.2367236,1388.5209515000001,"[0.296, 0.296, 0.296, 0.296, 0.296, 0.296, 0.296, 0.296, 0.296, 0.296, 0.296, 0.296, 0.296, 0.296, 0.296, 0.296, 0.296, 0.296, 0.296, 0.296, 0.296, 0.296, 0.296, 0.296, 0.296, 0.296, 0.296, 0.296, 0.296, 0.296, 0.296, 0.296, 0.296, 0.296, 0.296, 0.296, 0.296, 0.296, 0.296, 0.296, 0.296, 0.296, 0.296, 0.296, 0.288, 0.28, 0.272, 0.264, 0.256, 0.248, 0.24, 0.232, 0.224, 0.216, 0.208, 0.2, 0.192, 0.184, 0.176, 0.168, 0.16, 0.152, 0.144, 0.136, 0.128, 0.12, 0.112, 0.104, 0.096, 0.088, 0.088, 0.088, 0.088, 0.088, 0.088, 0.088, 0.088, 0.088, 0.088]",None,None,['left'],[0.7072189000000435],[0.43999989999974787],up,1.2832464999996773,None,1388.5212915000002,1388.5367775,1388.7867896000002,1388.7702177,1388.7705447000003,1388.7867896000002,,1389.7868382000001,,1389.7702715,pen,1,1,1388.7867896000002,1389.7868382000001,,,,,,,,,,,,,,202512,patients,C,2025-07-26_12h47.29.109,asymmetry_final,2024.2.4,60,2025-07-26 12h47.44.103153 -0600,
8,8,0,6,2,flat_comp,224,3.3,0.26,1.0,0.028,flat,curv_flat,0.2,0.26,rew,pen,input_data/stims/Shape_3.30_1.00.png,input_data/stims/Shape_0.00_2.00.png,input_data/stims/Shape_4.00_2.00.png,up,3.5040210000001935,None,None,None,['right'],[0.4523796999997103],[0.47193719999995665],up,1.0523507999996582,None,5,0,5,0,0,8,8,24,1389.7868382000001,,,,,,,,,1389.7708005,0.0005292999999255699,1390.8061592000004,1390.8068057,1390.8201678,1391.8202011000003,1391.8036378000002,1391.8040089,0.00037870000005568727,1393.1881514000002,1393.1893399,1393.2036132000003,1393.2036132000003,1393.2036132000003,1393.2036132000003,1393.2036132000003,1393.2036132000003,1393.2036132000003,1394.2713381000003,"[0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.036, 0.044, 0.052, 0.06, 0.068, 0.076, 0.084, 0.092, 0.1, 0.108, 0.116, 0.124, 0.132, 0.14, 0.148, 0.156, 0.164, 0.172, 0.18, 0.188, 0.196, 0.204, 0.212, 0.22, 0.228, 0.236, 0.244, 0.252, 0.252, 0.252, 0.252, 0.252, 0.252, 0.252, 0.252, 0.252, 0.252]",None,None,['right'],[0.4523796999997103],[0.47193719999995665],up,1.0523507999996582,None,1394.2716948000002,1394.2869497000002,1394.5369143000003,1394.5203942000003,1394.5207254000002,1394.5369143000003,1394.5369143000003,1395.5369488000001,1395.5369488000001,1395.5204278,rew,1,3,,,,,,,,,,,,,,,,202512,patients,C,2025-07-26_12h47.29.109,asymmetry_final,2024.2.4,60,2025-07-26 12h47.44.103153 -0600,
9,9,0,6,2,flat_comp,239,3.9,0.38,1.0,0.212,flat,flat_curv,-0.2,-0.38,rew,pen,input_data/stims/Shape_3.90_1.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,up,3.5040210000001935,None,None,None,['left'],[0.4282672000003913],[1.0158785999997235],up,1.5481547000003957,None,5,0,5,0,0,9,9,39,1395.5369488000001,,,,,,,,,1395.5209665000002,0.000539300000127696,1396.5551937,1396.5556791000004,1396.5703383,1397.5703252000003,1397.5538055000002,1397.5541911,0.00039299999980357825,1398.9882670000002,1398.989575,1399.0037559000002,1399.0037559000002,1399.0037559000002,1399.0037559000002,1399.0037559000002,1399.0037559000002,1399.0037559000002,1400.5547304000002,"[0.212, 0.212, 0.212, 0.212, 0.212, 0.212, 0.212, 0.212, 0.212, 0.212, 0.212, 0.212, 0.212, 0.212, 0.212, 0.212, 0.212, 0.212, 0.212, 0.212, 0.212, 0.212, 0.212, 0.212, 0.212, 0.212, 0.212, 0.204, 0.196, 0.188, 0.18, 0.172, 0.164, 0.156, 0.148, 0.14, 0.132, 0.124, 0.116, 0.108, 0.1, 0.092, 0.084, 0.076, 0.068, 0.06, 0.052, 0.044, 0.036, 0.028, 0.02, 0.012, 0.004, -0.004, -0.012, -0.02, -0.028, -0.036, -0.044, -0.052, -0.06, -0.068, -0.076, -0.084, -0.092, -0.1, -0.108, -0.116, -0.124, -0.132, -0.14, -0.148, -0.156, -0.164, -0.172, -0.18, -0.188, -0.196, -0.204, -0.212, -0.22, -0.228, -0.236, -0.244, -0.252, -0.26, -0.268, -0.276, -0.276, -0.276, -0.276, -0.276, -0.276, -0.276, -0.276]",None,None,['left'],[0.4282672000003913],[1.0158785999997235],up,1.5481547000003957,None,1400.5550934000003,1400.5704414000002,1400.8204498,1400.8038863000002,1400.8042193,1400.8204498,1400.8204498,1401.8204634000003,1401.8204634000003,1401.8039351000002,rew,1,3,,,,,,,,,,,,,,,,202512,patients,C,2025-07-26_12h47.29.109,asymmetry_final,2024.2.4,60,2025-07-26 12h47.44.103153 -0600,
10,10,0,6,2,flat_comp,216,2.7,0.14,3.0,0.172,curv,curv_flat,0.2,0.14,pen,rew,input_data/stims/Shape_2.70_3.00.png,input_data/stims/Shape_0.00_2.00.png,input_data/stims/Shape_4.00_2.00.png,up,3.5040210000001935,None,None,None,['left'],[0.8027657000002364],[0.2079703999997946],up,1.226676100000077,None,5,0,5,0,0,10,10,16,1401.8204634000003,,,,,,,,,1401.8044782000002,0.0005427000000963744,1402.8394009000003,1402.8397899000001,1402.85383,1403.8538542000001,1403.8372898000002,1403.8376789000004,0.00039719999995213584,1405.2220016,1405.2233190000002,1405.2372205000001,1405.2372205000001,1405.2372205000001,1405.2372205000001,1405.2372205000001,1405.2372205000001,1405.2372205000001,1406.4715438000003,"[0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.164, 0.156, 0.148, 0.14, 0.132, 0.124, 0.116, 0.108, 0.1, 0.092, 0.084, 0.076, 0.076, 0.076, 0.076, 0.076, 0.076, 0.076, 0.076, 0.076, 0.076, 0.076, 0.076, 0.076, 0.076, 0.076]",None,None,['left'],[0.8027657000002364],[0.2079703999997946],up,1.226676100000077,None,1406.4719038000003,1406.4872634000003,1406.7372466000002,1406.7207076,1406.7210386000002,1406.7372466000002,,1407.7372554000003,,1407.7207574000004,pen,1,1,1406.7372466000002,1407.7372554000003,,,,,,,,,,,,,,202512,patients,C,2025-07-26_12h47.29.109,asymmetry_final,2024.2.4,60,2025-07-26 12h47.44.103153 -0600,
11,11,0,6,2,flat_comp,238,3.9,0.38,1.0,0.296,flat,curv_flat,0.2,0.38,rew,pen,input_data/stims/Shape_3.90_1.00.png,input_data/stims/Shape_0.00_2.00.png,input_data/stims/Shape_4.00_2.00.png,up,3.5040210000001935,None,None,None,['right'],[0.5658109999999397],[0.16806940000014947],up,0.9258260999999948,None,5,0,5,0,0,11,11,38,1407.7372554000003,,,,,,,,,1407.7212909,0.0005335999999260821,1408.6555900000003,1408.6559417000003,1408.6706529000003,1409.6706812000002,1409.6541373,1409.6545368000002,0.00040919999992183875,1410.9390226,1410.9407156000002,1410.9540992000002,1410.9540992000002,1410.9540992000002,1410.9540992000002,1410.9540992000002,1410.9540992000002,1410.9540992000002,1411.8883143000003,"[0.296, 0.296, 0.296, 0.296, 0.296, 0.296, 0.296, 0.296, 0.296, 0.296, 0.296, 0.296, 0.296, 0.296, 0.296, 0.296, 0.296, 0.296, 0.296, 0.296, 0.296, 0.296, 0.296, 0.296, 0.296, 0.296, 0.296, 0.296, 0.296, 0.296, 0.296, 0.296, 0.296, 0.296, 0.296, 0.304, 0.312, 0.32, 0.328, 0.336, 0.344, 0.352, 0.36, 0.368, 0.376, 0.384, 0.384, 0.384, 0.384, 0.384, 0.384, 0.384, 0.384, 0.384, 0.384, 0.384, 0.384, 0.384]",None,None,['right'],[0.5658109999999397],[0.16806940000014947],up,0.9258260999999948,None,1411.8886682000002,1411.9040806000003,1412.1540785000002,1412.1374527000003,1412.1377878000003,1412.1540785000002,1412.1540785000002,1413.1541344000002,1413.1541344000002,1413.1375602000003,rew,1,3,,,,,,,,,,,,,,,,202512,patients,C,2025-07-26_12h47.29.109,asymmetry_final,2024.2.4,60,2025-07-26 12h47.44.103153 -0600,
12,12,0,6,2,flat_comp,213,2.3,0.06,3.0,0.036,curv,flat_curv,-0.2,-0.06,pen,rew,input_data/stims/Shape_2.30_3.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,up,3.5040210000001935,None,None,None,['right'],[0.6330442999997103],[0.15996979999999894],up,0.9530637999996543,None,5,0,5,0,0,12,12,13,1413.1541344000002,,,,,,,,,1413.1380852000002,0.0005353999999897496,1414.2234741000002,1414.2241345000002,1414.2374115000002,1415.2374731,1415.2209359000003,1415.2213093,0.0003802999999606982,1416.6554614000001,1416.6566803,1416.6709125000002,1416.6709125000002,1416.6709125000002,1416.6709125000002,1416.6709125000002,1416.6709125000002,1416.6709125000002,1417.6384994,"[0.036, 0.036, 0.036, 0.036, 0.036, 0.036, 0.036, 0.036, 0.036, 0.036, 0.036, 0.036, 0.036, 0.036, 0.036, 0.036, 0.036, 0.036, 0.036, 0.036, 0.036, 0.036, 0.036, 0.036, 0.036, 0.036, 0.036, 0.036, 0.036, 0.036, 0.036, 0.036, 0.036, 0.036, 0.036, 0.036, 0.036, 0.036, 0.036, 0.044, 0.052, 0.06, 0.068, 0.076, 0.084, 0.092, 0.1, 0.108, 0.116, 0.116, 0.116, 0.116, 0.116, 0.116, 0.116, 0.116, 0.116, 0.116, 0.116, 0.116]",None,None,['right'],[0.6330442999997103],[0.15996979999999894],up,0.9530637999996543,None,1417.6388634,1417.6542448,1417.9041805000002,1417.8876469000002,1417.8879912000002,1417.9041805000002,,1418.9042737,,1418.8877111000002,pen,1,1,1417.9041805000002,1418.9042737,,,,,,,,,,,,,,202512,patients,C,2025-07-26_12h47.29.109,asymmetry_final,2024.2.4,60,2025-07-26 12h47.44.103153 -0600,
13,13,0,6,2,flat_comp,236,3.9,0.38,1.0,-0.188,flat,curv_flat,0.2,0.38,rew,pen,input_data/stims/Shape_3.90_1.00.png,input_data/stims/Shape_0.00_2.00.png,input_data/stims/Shape_4.00_2.00.png,up,3.5040210000001935,None,None,None,['right'],[0.574831599999925],[0.991938300000129],up,1.6068064999999478,None,5,0,5,0,0,13,13,36,1418.9042737,,,,,,,,,1418.8882449000002,0.0005327000003489957,1419.7733267000003,1419.7736606000003,1419.7876523,1420.7875801,1420.7711009,1420.7714749000002,0.0003824999998869316,1422.1056951,1422.1071369000001,1422.1210608000001,1422.1210608000001,1422.1210608000001,1422.1210608000001,1422.1210608000001,1422.1210608000001,1422.1210608000001,1423.7385724,"[-0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.18, -0.172, -0.164, -0.156, -0.148, -0.14, -0.132, -0.124, -0.116, -0.108, -0.1, -0.092, -0.084, -0.076, -0.068, -0.06, -0.052, -0.044, -0.036, -0.028, -0.02, -0.012, -0.004, 0.004, 0.012, 0.02, 0.028, 0.036, 0.044, 0.052, 0.06, 0.068, 0.076, 0.084, 0.092, 0.1, 0.108, 0.116, 0.124, 0.132, 0.14, 0.148, 0.156, 0.164, 0.172, 0.18, 0.188, 0.196, 0.204, 0.212, 0.22, 0.228, 0.236, 0.244, 0.252, 0.26, 0.268, 0.276, 0.284, 0.292, 0.292, 0.292, 0.292]",None,None,['right'],[0.574831599999925],[0.991938300000129],up,1.6068064999999478,None,1423.7389227000003,1423.7543333000003,1424.0044019000002,1423.9878017,1423.9881329,1424.0044019000002,1424.0044019000002,1425.0044350000003,1425.0044350000003,1424.9878624000003,rew,1,3,,,,,,,,,,,,,,,,202512,patients,C,2025-07-26_12h47.29.109,asymmetry_final,2024.2.4,60,2025-07-26 12h47.44.103153 -0600,
14,14,0,6,2,flat_comp,207,1.7,-0.06,3.0,0.376,curv,flat_curv,-0.2,0.06,pen,rew,input_data/stims/Shape_1.70_3.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,up,3.5040210000001935,None,None,None,['right'],[0.9006957000001421],[0.16006149999975605],up,1.2846160999997664,None,5,0,5,0,0,14,14,7,1425.0044350000003,,,,,,,,,1424.9883934,0.0005426999996416271,1426.0737948,1426.0744569000003,1426.0877557000003,1427.0878147000003,1427.0712980000003,1427.0716686,0.00037849999989703065,1428.5564169,1428.5576964000002,1428.5711806,1428.5711806,1428.5711806,1428.5711806,1428.5711806,1428.5711806,1428.5711806,1429.8722124,"[0.376, 0.376, 0.376, 0.376, 0.376, 0.376, 0.376, 0.376, 0.376, 0.376, 0.376, 0.376, 0.376, 0.376, 0.376, 0.376, 0.376, 0.376, 0.376, 0.376, 0.376, 0.376, 0.376, 0.376, 0.376, 0.376, 0.376, 0.376, 0.376, 0.376, 0.376, 0.376, 0.376, 0.376, 0.376, 0.376, 0.376, 0.376, 0.376, 0.376, 0.376, 0.376, 0.376, 0.376, 0.376, 0.376, 0.376, 0.376, 0.376, 0.376, 0.376, 0.376, 0.376, 0.376, 0.376, 0.376, 0.384, 0.392, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4]",None,None,['right'],[0.9006957000001421],[0.16006149999975605],up,1.2846160999997664,None,1429.8725598,1429.8878294,1430.1378778000003,1430.1213654000003,1430.1216920000002,1430.1378778000003,,1431.1379267000002,,1431.1213874,pen,1,1,1430.1378778000003,1431.1379267000002,,,,,,,,,,,,,,202512,patients,C,2025-07-26_12h47.29.109,asymmetry_final,2024.2.4,60,2025-07-26 12h47.44.103153 -0600,
15,15,0,6,2,flat_comp,214,2.5,0.1,3.0,0.34,curv,curv_flat,0.2,0.1,pen,rew,input_data/stims/Shape_2.50_3.00.png,input_data/stims/Shape_0.00_2.00.png,input_data/stims/Shape_4.00_2.00.png,up,3.5040210000001935,None,None,None,['left'],[0.7670373000000836],[0.4722013999999035],up,1.3911607000000004,None,5,0,5,0,0,15,15,14,1431.1379267000002,,,,,,,,,1431.1219271,0.0005394999998316052,1432.1563186000003,1432.1566862,1432.1712982000004,1433.1713307,1433.1548182000001,1433.1552005000003,0.00039160000005722395,1434.4895746000002,1434.4907986000003,1434.5047675,1434.5047675,1434.5047675,1434.5047675,1434.5047675,1434.5047675,1434.5047675,1435.9056808,"[0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.332, 0.324, 0.316, 0.308, 0.3, 0.292, 0.284, 0.276, 0.268, 0.26, 0.252, 0.244, 0.236, 0.228, 0.22, 0.212, 0.204, 0.196, 0.188, 0.18, 0.172, 0.164, 0.156, 0.148, 0.14, 0.132, 0.124, 0.116, 0.116, 0.116, 0.116, 0.116, 0.116, 0.116, 0.116, 0.116, 0.116, 0.116]",None,None,['left'],[0.7670373000000836],[0.4722013999999035],up,1.3911607000000004,None,1435.9060508000002,1435.9214037000002,1436.1714197000001,1436.1548115,1436.1551393,1436.1714197000001,,1437.1714572,,1437.1549029000003,pen,1,1,1436.1714197000001,1437.1714572,,,,,,,,,,,,,,202512,patients,C,2025-07-26_12h47.29.109,asymmetry_final,2024.2.4,60,2025-07-26 12h47.44.103153 -0600,
