thisN,thisTrialN,thisRepN,blockN,run,condition,trial_key,stim_file_pos,stim_pos,noise_pos,marker_init,shape,shape_order,div_pos,target_pos,subj_C0F1_val,subj_C1F0_val,target_file,img1_file,img2_file,block_start_resp.keys,block_start_resp.rt,block_start_resp.duration,marker.response,marker.rt,slider_resp.keys,slider_resp.rt,slider_resp.duration,submit_resp.keys,submit_resp.rt,submit_resp.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,block_start.started,block_start_text.started,block_start_resp.started,block_start.stopped,blocks.block_start_resp.keys,blocks.block_start_resp.rt,blocks.block_start_resp.duration,baseline.started,ISI1.started,baseline.stopped,stim.started,target_stim.started,target_stim.stopped,stim.stopped,delay.started,ISI2.started,delay.stopped,task.started,img1.started,img2.started,divider_line.started,slider_line.started,marker.started,slider_resp.started,submit_resp.started,task.stopped,positions,trials.marker.response,trials.marker.rt,trials.slider_resp.keys,trials.slider_resp.rt,trials.slider_resp.duration,trials.submit_resp.keys,trials.submit_resp.rt,trials.submit_resp.duration,anticipation.started,anticipation_text.started,anticipation_text.stopped,anticipation.stopped,feedback.started,no_resp_text.started,three_cross.started,no_resp_text.stopped,three_cross.stopped,feedback.stopped,valence,correct,outcome,one_coin.started,one_coin.stopped,one_cross.started,one_cross.stopped,three_coin.started,three_coin.stopped,block_end.started,block_end_text.started,block_end_resp.started,block_end.stopped,block_outcome,block_bonus,blocks.block_end_resp.keys,blocks.block_end_resp.rt,blocks.block_end_resp.duration,img1.stopped,img2.stopped,divider_line.stopped,slider_line.stopped,marker.stopped,slider_resp.stopped,submit_resp.stopped,subj,difficulty,sess_type,date,expName,psychopyVersion,frameRate,expStart,
38,38,0,4,2,baseline,126,0.7,-0.26,3.0,0.28,curv,curv_flat,0.0,-0.26,pen,rew,input_data/stims/Shape_0.70_3.00.png,input_data/stims/Shape_0.00_2.00.png,input_data/stims/Shape_4.00_2.00.png,up,1.2027946999996857,None,None,None,['left'],[0.571573599999283],[0.7039854000004198],up,1.3235955999998623,None,4,0,4,0,0,38,38,6,1283.1536678000002,,,,,,,,,1283.1376563000003,0.0005363000000215834,1284.2221575000003,1284.2225128999999,1284.2369965999997,1285.2370001,1285.2204594000004,1285.2208296999997,0.0003778000000238535,1286.5545086000002,1286.5557271999996,1286.5704605,1286.5704605,1286.5704605,1286.5704605,1286.5704605,1286.5704605,1286.5704605,1287.9046693,"[0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.272, 0.264, 0.256, 0.248, 0.24, 0.232, 0.224, 0.216, 0.208, 0.2, 0.192, 0.184, 0.176, 0.168, 0.16, 0.152, 0.144, 0.136, 0.128, 0.12, 0.112, 0.104, 0.096, 0.088, 0.08, 0.072, 0.064, 0.056, 0.048, 0.04, 0.032, 0.024, 0.016, 0.008, 0.0, -0.008, -0.016, -0.024, -0.032, -0.04, -0.048, -0.056, -0.056, -0.056, -0.056, -0.056]",None,None,['left'],[0.571573599999283],[0.7039854000004198],up,1.3235955999998623,None,1287.9050207999999,1287.9204960999996,1288.1703948000004,1288.1539332000002,1288.1542640999996,1288.1703948000004,,1289.1704564000001,,1289.1539986999996,pen,1,1,1288.1703948000004,1289.1704564000001,,,,,,,,,,,,,,,,,,,,,202509,patients,A,2025-05-23_14h44.58.284,asymmetry_final,2024.2.4,60,2025-05-23 14h45.10.782086 -0600,
39,39,0,4,2,baseline,129,0.9,-0.22,3.0,-0.016,curv,flat_curv,0.0,0.22,pen,rew,input_data/stims/Shape_0.90_3.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,up,1.2027946999996857,None,None,None,['right'],[0.8448021000003791],[0.19185699999979988],up,1.188819799999692,None,4,0,4,0,0,39,39,9,1289.1704564000001,,,,,,,,,1289.1545401000003,0.0005419999997684499,1290.1390431999998,1290.1397266000004,1290.1538831999997,1291.1539026,1291.1373106,1291.1377144999997,0.0004124000006413553,1292.5222019000003,1292.5234748000003,1292.5372399999997,1292.5372399999997,1292.5372399999997,1292.5372399999997,1292.5372399999997,1292.5372399999997,1292.5372399999997,1293.7381934000005,"[-0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.008, 0.0, 0.008, 0.016, 0.024, 0.032, 0.04, 0.048, 0.056, 0.064, 0.072, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08, 0.08]",None,None,['right'],[0.8448021000003791],[0.19185699999979988],up,1.188819799999692,None,1293.7385421,1293.7539991000003,1294.0039813000003,1293.987341,1293.9876642,1294.0039813000003,,1295.0040177,,1294.9874283,pen,1,1,1294.0039813000003,1295.0040177,,,,,,,,,,,,,,,,,,,,,202509,patients,A,2025-05-23_14h44.58.284,asymmetry_final,2024.2.4,60,2025-05-23 14h45.10.782086 -0600,
0,0,0,6,2,flat_comp,213,2.3,0.06,3.0,0.036,curv,flat_curv,-0.2,-0.06,pen,rew,input_data/stims/Shape_2.30_3.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,up,4.4524426000007225,None,None,None,"['left', 'left']","[0.8316069999991669, 1.487518199999613]","[0.28797750000012456, 0.1040936999997939]",up,1.7594288999998753,None,5,0,5,0,0,0,0,13,1307.0376223000003,,1302.5237632999997,1302.537504,1302.537504,1307.0045479,up,4.4524426000007225,None,1307.0246838000003,0.0201336000000083,1308.0083324999996,1308.0086690999997,1308.0210373999998,1309.0211091,1309.0045570000002,1309.0049388999996,0.0003889999998136773,1310.4396567000003,1310.4409108,1310.454471,1310.454471,1310.454471,1310.454471,1310.454471,1310.454471,1310.454471,1312.2221146000002,"[0.036, 0.036, 0.036, 0.036, 0.036, 0.036, 0.036, 0.036, 0.036, 0.036, 0.036, 0.036, 0.036, 0.036, 0.036, 0.036, 0.036, 0.036, 0.036, 0.036, 0.036, 0.036, 0.036, 0.036, 0.036, 0.036, 0.036, 0.036, 0.036, 0.036, 0.036, 0.036, 0.036, 0.036, 0.036, 0.036, 0.036, 0.036, 0.036, 0.036, 0.036, 0.036, 0.036, 0.036, 0.036, 0.036, 0.036, 0.036, 0.036, 0.036, 0.036, 0.028, 0.02, 0.012, 0.004, -0.004, -0.012, -0.02, -0.028, -0.036, -0.044, -0.052, -0.06, -0.068, -0.076, -0.084, -0.092, -0.1, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.116, -0.124, -0.132, -0.14, -0.148, -0.156, -0.156, -0.156, -0.156, -0.156, -0.156, -0.156, -0.156, -0.156, -0.156, -0.156, -0.156]",None,None,"['left', 'left']","[0.8316069999991669, 1.487518199999613]","[0.28797750000012456, 0.1040936999997939]",up,1.7594288999998753,None,1312.2224722,1312.2377786999996,1312.4878111999997,1312.4713047000005,1312.4716317000002,1312.4878111999997,,1313.4878292000003,,1313.4713436000002,pen,1,1,1312.4878111999997,1313.4878292000003,,,,,1294.9991048000002,1295.0040177,1295.0040177,1302.521092,52,12,up,7.514053599999897,None,,,,,,,,202509,patients,A,2025-05-23_14h44.58.284,asymmetry_final,2024.2.4,60,2025-05-23 14h45.10.782086 -0600,
1,1,0,6,2,flat_comp,219,2.9,0.18,3.0,0.272,curv,flat_curv,-0.2,-0.18,pen,rew,input_data/stims/Shape_2.90_3.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,up,4.4524426000007225,None,None,None,"['left', 'left', 'left', 'left']","[0.5113530999997238, 1.5193151000003127, 1.655339300000378, 1.871360299999651]","[0.78391720000036, 0.04805159999978059, 0.07198829999924783, 0.04794690000016999]",up,2.143352799999775,None,5,0,5,0,0,1,1,19,1313.4878292000003,,,,,,,,,1313.4718813,0.0005361999992601341,1314.5065002000001,1314.5071476000003,1314.5212090000005,1315.5212779000003,1315.5047280999997,1315.5051021,0.0003814000001511886,1316.8397163,1316.8412577999998,1316.8546568000002,1316.8546568000002,1316.8546568000002,1316.8546568000002,1316.8546568000002,1316.8546568000002,1316.8546568000002,1319.0056502999996,"[0.272, 0.272, 0.272, 0.272, 0.272, 0.272, 0.272, 0.272, 0.272, 0.272, 0.272, 0.272, 0.272, 0.272, 0.272, 0.272, 0.272, 0.272, 0.272, 0.272, 0.272, 0.272, 0.272, 0.272, 0.272, 0.272, 0.272, 0.272, 0.272, 0.272, 0.272, 0.272, 0.264, 0.256, 0.248, 0.24, 0.232, 0.224, 0.216, 0.208, 0.2, 0.192, 0.184, 0.176, 0.168, 0.16, 0.152, 0.144, 0.136, 0.128, 0.12, 0.112, 0.104, 0.096, 0.088, 0.08, 0.072, 0.064, 0.056, 0.048, 0.04, 0.032, 0.024, 0.016, 0.008, 0.0, -0.008, -0.016, -0.024, -0.032, -0.04, -0.048, -0.056, -0.064, -0.072, -0.08, -0.088, -0.096, -0.104, -0.104, -0.104, -0.104, -0.104, -0.104, -0.104, -0.104, -0.104, -0.104, -0.104, -0.104, -0.104, -0.104, -0.104, -0.112, -0.12, -0.128, -0.128, -0.128, -0.128, -0.128, -0.128, -0.136, -0.144, -0.152, -0.16, -0.16, -0.16, -0.16, -0.16, -0.16, -0.16, -0.16, -0.16, -0.16, -0.168, -0.176, -0.184, -0.184, -0.184, -0.184, -0.184, -0.184, -0.184, -0.184, -0.184, -0.184, -0.184, -0.184, -0.184, -0.184, -0.184]",None,None,"['left', 'left', 'left', 'left']","[0.5113530999997238, 1.5193151000003127, 1.655339300000378, 1.871360299999651]","[0.78391720000036, 0.04805159999978059, 0.07198829999924783, 0.04794690000016999]",up,2.143352799999775,None,1319.0060586,1319.0213726000002,1319.2713934000003,1319.2548162000003,1319.2551479000003,1319.2713934000003,,1320.2714047999998,,1320.2548770000003,pen,1,1,1319.2713934000003,1320.2714047999998,,,,,,,,,,,,,,,,,,,,,202509,patients,A,2025-05-23_14h44.58.284,asymmetry_final,2024.2.4,60,2025-05-23 14h45.10.782086 -0600,
2,2,0,6,2,flat_comp,202,1.3,-0.14,3.0,0.352,curv,curv_flat,0.2,-0.14,pen,rew,input_data/stims/Shape_1.30_3.00.png,input_data/stims/Shape_0.00_2.00.png,input_data/stims/Shape_4.00_2.00.png,up,4.4524426000007225,None,None,None,['left'],[0.5619338000005882],[0.5359964999997828],up,1.1218258999997488,None,5,0,5,0,0,2,2,2,1320.2714047999998,,,,,,,,,1320.2554367000002,0.0005608999999822117,1321.2897977000002,1321.2903493000003,1321.3047821999999,1322.3047961000002,1322.2882058000005,1322.2885763000004,0.00037819999943167204,1323.7724129999997,1323.7737109999998,1323.7881158999999,1323.7881158999999,1323.7881158999999,1323.7881158999999,1323.7881158999999,1323.7881158999999,1323.7881158999999,1324.9224427999998,"[0.352, 0.352, 0.352, 0.352, 0.352, 0.352, 0.352, 0.352, 0.352, 0.352, 0.352, 0.352, 0.352, 0.352, 0.352, 0.352, 0.352, 0.352, 0.352, 0.352, 0.352, 0.352, 0.352, 0.352, 0.352, 0.352, 0.352, 0.352, 0.352, 0.352, 0.352, 0.352, 0.352, 0.352, 0.352, 0.344, 0.336, 0.328, 0.32, 0.312, 0.304, 0.296, 0.288, 0.28, 0.272, 0.264, 0.256, 0.248, 0.24, 0.232, 0.224, 0.216, 0.208, 0.2, 0.192, 0.184, 0.176, 0.168, 0.16, 0.152, 0.144, 0.136, 0.128, 0.12, 0.112, 0.104, 0.096, 0.096, 0.096, 0.096]",None,None,['left'],[0.5619338000005882],[0.5359964999997828],up,1.1218258999997488,None,1324.9227859000002,1324.9381482999997,1325.1881659,1325.1716515999997,1325.1719777999997,1325.1881659,,1326.1882068000004,,1326.1717077000003,pen,1,1,1325.1881659,1326.1882068000004,,,,,,,,,,,,,,,,,,,,,202509,patients,A,2025-05-23_14h44.58.284,asymmetry_final,2024.2.4,60,2025-05-23 14h45.10.782086 -0600,
3,3,0,6,2,flat_comp,228,3.5,0.3,1.0,-0.148,flat,curv_flat,0.2,0.3,rew,pen,input_data/stims/Shape_3.50_1.00.png,input_data/stims/Shape_0.00_2.00.png,input_data/stims/Shape_4.00_2.00.png,up,4.4524426000007225,None,None,None,['right'],[0.5470296000003145],[0.8079674999999042],up,1.4270065000000614,None,5,0,5,0,0,3,3,28,1326.1882068000004,,,,,,,,,1326.1722379000003,0.0005410000003394089,1327.0562249000004,1327.0565890999997,1327.0716167,1328.0715916,1328.0550751,1328.0554568999996,0.00039060000017343555,1329.3393537000002,1329.3406226999996,1329.3550286,1329.3550286,1329.3550286,1329.3550286,1329.3550286,1329.3550286,1329.3550286,1330.7891840000002,"[-0.148, -0.148, -0.148, -0.148, -0.148, -0.148, -0.148, -0.148, -0.148, -0.148, -0.148, -0.148, -0.148, -0.148, -0.148, -0.148, -0.148, -0.148, -0.148, -0.148, -0.148, -0.148, -0.148, -0.148, -0.148, -0.148, -0.148, -0.148, -0.148, -0.148, -0.148, -0.148, -0.148, -0.148, -0.14, -0.132, -0.124, -0.116, -0.108, -0.1, -0.092, -0.084, -0.076, -0.068, -0.06, -0.052, -0.044, -0.036, -0.028, -0.02, -0.012, -0.004, 0.004, 0.012, 0.02, 0.028, 0.036, 0.044, 0.052, 0.06, 0.068, 0.076, 0.084, 0.092, 0.1, 0.108, 0.116, 0.124, 0.132, 0.14, 0.148, 0.156, 0.164, 0.172, 0.18, 0.188, 0.196, 0.204, 0.212, 0.22, 0.228, 0.236, 0.244, 0.244, 0.244, 0.244, 0.244, 0.244]",None,None,['right'],[0.5470296000003145],[0.8079674999999042],up,1.4270065000000614,None,1330.7895417,1330.8050569999996,1331.0549724000002,1331.0384298999998,1331.0387590999999,1331.0549724000002,,1332.0549979999996,,1332.0384885000003,rew,1,3,,,,,1331.0549724000002,1332.0549979999996,,,,,,,,,,,,,,,,,202509,patients,A,2025-05-23_14h44.58.284,asymmetry_final,2024.2.4,60,2025-05-23 14h45.10.782086 -0600,
4,4,0,6,2,flat_comp,208,1.9,-0.02,3.0,-0.352,curv,curv_flat,0.2,-0.02,pen,rew,input_data/stims/Shape_1.90_3.00.png,input_data/stims/Shape_0.00_2.00.png,input_data/stims/Shape_4.00_2.00.png,up,4.4524426000007225,None,None,None,['right'],[0.8922131999997873],[0.8239760000005845],up,1.9081701000004614,None,5,0,5,0,0,4,4,8,1332.0549979999996,,,,,,,,,1332.0390353000003,0.000545599999895785,1332.9226705,1332.9230255000002,1332.9383785,1333.9384079000001,1333.9219215000003,1333.9222945000001,0.0003805999995165621,1335.3072941,1335.3085749000002,1335.3218586000003,1335.3218586000003,1335.3218586000003,1335.3218586000003,1335.3218586000003,1335.3218586000003,1335.3218586000003,1337.2394065999997,"[-0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.344, -0.336, -0.328, -0.32, -0.312, -0.304, -0.296, -0.288, -0.28, -0.272, -0.264, -0.256, -0.248, -0.24, -0.232, -0.224, -0.216, -0.208, -0.2, -0.192, -0.184, -0.176, -0.168, -0.16, -0.152, -0.144, -0.136, -0.128, -0.12, -0.112, -0.104, -0.096, -0.088, -0.08, -0.072, -0.064, -0.056, -0.048, -0.04, -0.032, -0.024, -0.016, -0.008, 0.0, 0.008, 0.016, 0.024, 0.032, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04]",None,None,['right'],[0.8922131999997873],[0.8239760000005845],up,1.9081701000004614,None,1337.2397861999998,1337.2551525999997,1337.5051659,1337.4886324999998,1337.4889653,1337.5051659,,1338.5052782000002,,1338.4886901999998,pen,1,1,1337.5051659,1338.5052782000002,,,,,,,,,,,,,,,,,,,,,202509,patients,A,2025-05-23_14h44.58.284,asymmetry_final,2024.2.4,60,2025-05-23 14h45.10.782086 -0600,
5,5,0,6,2,flat_comp,229,3.5,0.3,1.0,-0.072,flat,flat_curv,-0.2,-0.3,rew,pen,input_data/stims/Shape_3.50_1.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,up,4.4524426000007225,None,None,None,['left'],[1.0338763999998264],[0.36812170000030164],up,1.6580041999995956,None,5,0,5,0,0,5,5,29,1338.5052782000002,,,,,,,,,1338.4892148999998,0.0005346999996618251,1339.5735809999996,1339.5742462999997,1339.5886082999996,1340.5886179,1340.5721139999996,1340.5724848,0.000378400000045076,1341.9565942,1341.957961,1341.9720533,1341.9720533,1341.9720533,1341.9720533,1341.9720533,1341.9720533,1341.9720533,1343.6396560000003,"[-0.072, -0.072, -0.072, -0.072, -0.072, -0.072, -0.072, -0.072, -0.072, -0.072, -0.072, -0.072, -0.072, -0.072, -0.072, -0.072, -0.072, -0.072, -0.072, -0.072, -0.072, -0.072, -0.072, -0.072, -0.072, -0.072, -0.072, -0.072, -0.072, -0.072, -0.072, -0.072, -0.072, -0.072, -0.072, -0.072, -0.072, -0.072, -0.072, -0.072, -0.072, -0.072, -0.072, -0.072, -0.072, -0.072, -0.072, -0.072, -0.072, -0.072, -0.072, -0.072, -0.072, -0.072, -0.072, -0.072, -0.072, -0.072, -0.072, -0.072, -0.072, -0.072, -0.072, -0.072, -0.08, -0.088, -0.096, -0.104, -0.112, -0.12, -0.128, -0.136, -0.144, -0.152, -0.16, -0.168, -0.176, -0.184, -0.192, -0.2, -0.208, -0.216, -0.224, -0.232, -0.24, -0.248, -0.248, -0.248, -0.248, -0.248, -0.248, -0.248, -0.248, -0.248, -0.248, -0.248, -0.248, -0.248, -0.248, -0.248, -0.248, -0.248]",None,None,['left'],[1.0338763999998264],[0.36812170000030164],up,1.6580041999995956,None,1343.6400270000004,1343.6554179000004,1343.9053971000003,1343.8888748,1343.8891943999997,1343.9053971000003,,1344.9054532,,1344.8889455999997,rew,1,3,,,,,1343.9053971000003,1344.9054532,,,,,,,,,,,,,,,,,202509,patients,A,2025-05-23_14h44.58.284,asymmetry_final,2024.2.4,60,2025-05-23 14h45.10.782086 -0600,
6,6,0,6,2,flat_comp,215,2.5,0.1,3.0,0.304,curv,flat_curv,-0.2,-0.1,pen,rew,input_data/stims/Shape_2.50_3.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,up,4.4524426000007225,None,None,None,['left'],[0.9158076999992772],[0.7759868000002825],up,1.7078174999996918,None,5,0,5,0,0,6,6,15,1344.9054532,,,,,,,,,1344.8894858000003,0.0005398000002969638,1345.8736860999998,1345.8740814000003,1345.8888434,1346.888793,1346.8722915999997,1346.8726655,0.00038100000074337004,1348.3077561,1348.3090885000001,1348.3222494000001,1348.3222494000001,1348.3222494000001,1348.3222494000001,1348.3222494000001,1348.3222494000001,1348.3222494000001,1350.0397666999997,"[0.304, 0.304, 0.304, 0.304, 0.304, 0.304, 0.304, 0.304, 0.304, 0.304, 0.304, 0.304, 0.304, 0.304, 0.304, 0.304, 0.304, 0.304, 0.304, 0.304, 0.304, 0.304, 0.304, 0.304, 0.304, 0.304, 0.304, 0.304, 0.304, 0.304, 0.304, 0.304, 0.304, 0.304, 0.304, 0.304, 0.304, 0.304, 0.304, 0.304, 0.304, 0.304, 0.304, 0.304, 0.304, 0.304, 0.304, 0.304, 0.304, 0.304, 0.304, 0.304, 0.304, 0.304, 0.304, 0.304, 0.296, 0.288, 0.28, 0.272, 0.264, 0.256, 0.248, 0.24, 0.232, 0.224, 0.216, 0.208, 0.2, 0.192, 0.184, 0.176, 0.168, 0.16, 0.152, 0.144, 0.136, 0.128, 0.12, 0.112, 0.104, 0.096, 0.088, 0.08, 0.072, 0.064, 0.056, 0.048, 0.04, 0.032, 0.024, 0.016, 0.008, 0.0, -0.008, -0.016, -0.024, -0.032, -0.04, -0.048, -0.056, -0.064, -0.072, -0.072, -0.072]",None,None,['left'],[0.9158076999992772],[0.7759868000002825],up,1.7078174999996918,None,1350.0401209000001,1350.0555922000003,1350.3055426,1350.2890441,1350.2893636,1350.3055426,,1351.3056587,,1351.2891218000004,pen,1,1,1350.3055426,1351.3056587,,,,,,,,,,,,,,,,,,,,,202509,patients,A,2025-05-23_14h44.58.284,asymmetry_final,2024.2.4,60,2025-05-23 14h45.10.782086 -0600,
7,7,0,6,2,flat_comp,226,3.3,0.26,1.0,0.352,flat,curv_flat,0.2,0.26,rew,pen,input_data/stims/Shape_3.30_1.00.png,input_data/stims/Shape_0.00_2.00.png,input_data/stims/Shape_4.00_2.00.png,up,4.4524426000007225,None,None,None,['left'],[0.8155272000003606],[0.11198869999952876],up,1.055508600000394,None,5,0,5,0,0,7,7,26,1351.3056587,,,,,,,,,1351.2896554999998,0.0005345999998098705,1352.3748118000003,1352.3753063000004,1352.3890511,1353.3889847,1353.3724751,1353.3728548,0.000387600000067323,1354.8068246000003,1354.8082504000004,1354.8224888000004,1354.8224888000004,1354.8224888000004,1354.8224888000004,1354.8224888000004,1354.8224888000004,1354.8224888000004,1355.8900347,"[0.352, 0.352, 0.352, 0.352, 0.352, 0.352, 0.352, 0.352, 0.352, 0.352, 0.352, 0.352, 0.352, 0.352, 0.352, 0.352, 0.352, 0.352, 0.352, 0.352, 0.352, 0.352, 0.352, 0.352, 0.352, 0.352, 0.352, 0.352, 0.352, 0.352, 0.352, 0.352, 0.352, 0.352, 0.352, 0.352, 0.352, 0.352, 0.352, 0.352, 0.352, 0.352, 0.352, 0.352, 0.352, 0.352, 0.352, 0.352, 0.352, 0.352, 0.344, 0.336, 0.328, 0.32, 0.312, 0.304, 0.296, 0.296, 0.296, 0.296, 0.296, 0.296, 0.296, 0.296, 0.296, 0.296]",None,None,['left'],[0.8155272000003606],[0.11198869999952876],up,1.055508600000394,None,1355.8903842,1355.905761,1356.1557699000005,1356.1392091999996,1356.1395362000003,1356.1557699000005,,1357.1558077,,1357.1392538,rew,1,3,,,,,1356.1557699000005,1357.1558077,,,,,,,,,,,,,,,,,202509,patients,A,2025-05-23_14h44.58.284,asymmetry_final,2024.2.4,60,2025-05-23 14h45.10.782086 -0600,
8,8,0,6,2,flat_comp,200,1.1,-0.18,3.0,-0.032,curv,curv_flat,0.2,-0.18,pen,rew,input_data/stims/Shape_1.10_3.00.png,input_data/stims/Shape_0.00_2.00.png,input_data/stims/Shape_4.00_2.00.png,up,4.4524426000007225,None,None,None,['right'],[1.0114028999996663],[0.24801800000022922],up,1.3874209999994491,None,5,0,5,0,0,8,8,0,1357.1558077,,,,,,,,,1357.1397945999997,0.0005425999997896724,1358.0750153999998,1358.0753936,1358.0891124999998,1359.0891445999996,1359.0726376000002,1359.0730492000002,0.0004194000002826215,1360.5084398,1360.5099671999997,1360.5226118,1360.5226118,1360.5226118,1360.5226118,1360.5226118,1360.5226118,1360.5226118,1361.9235571,"[-0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.024, -0.016, -0.008, 0.0, 0.008, 0.016, 0.024, 0.032, 0.04, 0.048, 0.056, 0.064, 0.072, 0.08, 0.088, 0.088, 0.088, 0.088, 0.088, 0.088, 0.088, 0.088, 0.088, 0.088]",None,None,['right'],[1.0114028999996663],[0.24801800000022922],up,1.3874209999994491,None,1361.9239098999997,1361.9392607999998,1362.1892816,1362.1727299000004,1362.1730606,1362.1892816,,1363.1893240999998,,1363.1727776999996,pen,1,1,1362.1892816,1363.1893240999998,,,,,,,,,,,,,,,,,,,,,202509,patients,A,2025-05-23_14h44.58.284,asymmetry_final,2024.2.4,60,2025-05-23 14h45.10.782086 -0600,
9,9,0,6,2,flat_comp,236,3.9,0.38,1.0,-0.188,flat,curv_flat,0.2,0.38,rew,pen,input_data/stims/Shape_3.90_1.00.png,input_data/stims/Shape_0.00_2.00.png,input_data/stims/Shape_4.00_2.00.png,up,4.4524426000007225,None,None,None,['right'],[0.733993200000441],[0.904077099999995],up,1.638070300000436,None,5,0,5,0,0,9,9,36,1363.1893240999998,,,,,,,,,1363.1733027,0.0005232999992585974,1364.0570507000002,1364.0577259000002,1364.0726929000002,1365.072706,1365.0560969999997,1365.0564760999996,0.0003862000003209687,1366.4400599,1366.4413845,1366.4560033999996,1366.4560033999996,1366.4560033999996,1366.4560033999996,1366.4560033999996,1366.4560033999996,1366.4560033999996,1368.1071129000002,"[-0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.18, -0.172, -0.164, -0.156, -0.148, -0.14, -0.132, -0.124, -0.116, -0.108, -0.1, -0.092, -0.084, -0.076, -0.068, -0.06, -0.052, -0.044, -0.036, -0.028, -0.02, -0.012, -0.004, 0.004, 0.012, 0.02, 0.028, 0.036, 0.044, 0.052, 0.06, 0.068, 0.076, 0.084, 0.092, 0.1, 0.108, 0.116, 0.124, 0.132, 0.14, 0.148, 0.156, 0.164, 0.172, 0.18, 0.188, 0.196, 0.204, 0.212, 0.22, 0.228, 0.236, 0.244, 0.244]",None,None,['right'],[0.733993200000441],[0.904077099999995],up,1.638070300000436,None,1368.1074582,1368.1227762999997,1368.3727983999997,1368.3562007,1368.3565282999998,1368.3727983999997,,1369.3728276000002,,1369.3562203000001,rew,1,3,,,,,1368.3727983999997,1369.3728276000002,,,,,,,,,,,,,,,,,202509,patients,A,2025-05-23_14h44.58.284,asymmetry_final,2024.2.4,60,2025-05-23 14h45.10.782086 -0600,
